health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2017-03-01,2017-03-31,Q21,at_start,229
MEDICAID,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,21
MEDICAID,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,76
MEDICARE,all_persons,2017-03-01,2017-03-31,Q21,at_start,84
MEDICARE,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,10
MEDICARE,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,20
State Children's Health Insurance Program,all_persons,2017-03-01,2017-03-31,Q21,at_start,0
State Children's Health Insurance Program,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2017-03-01,2017-03-31,Q21,at_start,10
Veteran's Administration (VA) Medical Services,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,5
Veteran's Administration (VA) Medical Services,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,2
Employer - Provided Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_start,19
Employer - Provided Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,6
Health Insurance obtained through COBRA,all_persons,2017-03-01,2017-03-31,Q21,at_start,0
Health Insurance obtained through COBRA,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_start,36
Private Pay Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,2
Private Pay Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,4
State Health Insurance for Adults,all_persons,2017-03-01,2017-03-31,Q21,at_start,7
State Health Insurance for Adults,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,0
State Health Insurance for Adults,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,3
Indian Health Services Program,all_persons,2017-03-01,2017-03-31,Q21,at_start,2
Indian Health Services Program,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,2
Other,all_persons,2017-03-01,2017-03-31,Q21,at_start,10
Other,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,8
No Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_start,222
No Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,12
No Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,62
Client Doesn't Know/Client Refused,all_persons,2017-03-01,2017-03-31,Q21,at_start,3
Client Doesn't Know/Client Refused,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,3
Data Not Collected,all_persons,2017-03-01,2017-03-31,Q21,at_start,13
Data Not Collected,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,93
Data Not Collected,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-03-01,2017-03-31,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,269
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_start,269
1 Source of Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,21
1 Source of Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,80
More than 1 Source of Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_start,60
More than 1 Source of Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_annual_assessment_for_stayers,8
More than 1 Source of Health Insurance,all_persons,2017-03-01,2017-03-31,Q21,at_exit_for_leavers,18
