gender_identity,total,population,start_date,end_date,question,household_type,count
Male,265,adults,2017-03-01,2017-03-31,Q10a,without_children,240
Male,265,adults,2017-03-01,2017-03-31,Q10a,with_children_and_adults,24
Male,265,adults,2017-03-01,2017-03-31,Q10a,unknown_household_type,1
Female,170,adults,2017-03-01,2017-03-31,Q10a,without_children,106
Female,170,adults,2017-03-01,2017-03-31,Q10a,with_children_and_adults,64
Female,170,adults,2017-03-01,2017-03-31,Q10a,unknown_household_type,0
No Single Gender,0,adults,2017-03-01,2017-03-31,Q10a,without_children,0
No Single Gender,0,adults,2017-03-01,2017-03-31,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2017-03-01,2017-03-31,Q10a,unknown_household_type,0
Questioning,0,adults,2017-03-01,2017-03-31,Q10a,without_children,0
Questioning,0,adults,2017-03-01,2017-03-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2017-03-01,2017-03-31,Q10a,unknown_household_type,0
Transgender,4,adults,2017-03-01,2017-03-31,Q10a,without_children,4
Transgender,4,adults,2017-03-01,2017-03-31,Q10a,with_children_and_adults,0
Transgender,4,adults,2017-03-01,2017-03-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2017-03-01,2017-03-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2017-03-01,2017-03-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2017-03-01,2017-03-31,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2017-03-01,2017-03-31,Q10a,without_children,0
Data Not Collected,0,adults,2017-03-01,2017-03-31,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2017-03-01,2017-03-31,Q10a,unknown_household_type,0
