age_group,total,population,start_date,end_date,question,household_type,count
Under 5,41,all_persons,2015-03-01,2015-03-31,Q11,without_children,0
Under 5,41,all_persons,2015-03-01,2015-03-31,Q11,with_children_and_adults,41
Under 5,41,all_persons,2015-03-01,2015-03-31,Q11,with_only_children,0
Under 5,41,all_persons,2015-03-01,2015-03-31,Q11,unknown_household_type,0
5 -  12,63,all_persons,2015-03-01,2015-03-31,Q11,without_children,0
5 -  12,63,all_persons,2015-03-01,2015-03-31,Q11,with_children_and_adults,61
5 -  12,63,all_persons,2015-03-01,2015-03-31,Q11,with_only_children,2
5 -  12,63,all_persons,2015-03-01,2015-03-31,Q11,unknown_household_type,0
13 - 17,27,all_persons,2015-03-01,2015-03-31,Q11,without_children,0
13 - 17,27,all_persons,2015-03-01,2015-03-31,Q11,with_children_and_adults,27
13 - 17,27,all_persons,2015-03-01,2015-03-31,Q11,with_only_children,0
13 - 17,27,all_persons,2015-03-01,2015-03-31,Q11,unknown_household_type,0
18 - 24,55,all_persons,2015-03-01,2015-03-31,Q11,without_children,29
18 - 24,55,all_persons,2015-03-01,2015-03-31,Q11,with_children_and_adults,26
18 - 24,55,all_persons,2015-03-01,2015-03-31,Q11,with_only_children,0
18 - 24,55,all_persons,2015-03-01,2015-03-31,Q11,unknown_household_type,0
25 - 34,82,all_persons,2015-03-01,2015-03-31,Q11,without_children,46
25 - 34,82,all_persons,2015-03-01,2015-03-31,Q11,with_children_and_adults,36
25 - 34,82,all_persons,2015-03-01,2015-03-31,Q11,with_only_children,0
25 - 34,82,all_persons,2015-03-01,2015-03-31,Q11,unknown_household_type,0
35 - 44,85,all_persons,2015-03-01,2015-03-31,Q11,without_children,66
35 - 44,85,all_persons,2015-03-01,2015-03-31,Q11,with_children_and_adults,18
35 - 44,85,all_persons,2015-03-01,2015-03-31,Q11,with_only_children,0
35 - 44,85,all_persons,2015-03-01,2015-03-31,Q11,unknown_household_type,1
45 - 54,119,all_persons,2015-03-01,2015-03-31,Q11,without_children,107
45 - 54,119,all_persons,2015-03-01,2015-03-31,Q11,with_children_and_adults,12
45 - 54,119,all_persons,2015-03-01,2015-03-31,Q11,with_only_children,0
45 - 54,119,all_persons,2015-03-01,2015-03-31,Q11,unknown_household_type,0
55 - 61,57,all_persons,2015-03-01,2015-03-31,Q11,without_children,53
55 - 61,57,all_persons,2015-03-01,2015-03-31,Q11,with_children_and_adults,4
55 - 61,57,all_persons,2015-03-01,2015-03-31,Q11,with_only_children,0
55 - 61,57,all_persons,2015-03-01,2015-03-31,Q11,unknown_household_type,0
62 +,42,all_persons,2015-03-01,2015-03-31,Q11,without_children,40
62 +,42,all_persons,2015-03-01,2015-03-31,Q11,with_children_and_adults,2
62 +,42,all_persons,2015-03-01,2015-03-31,Q11,with_only_children,0
62 +,42,all_persons,2015-03-01,2015-03-31,Q11,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-03-01,2015-03-31,Q11,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-03-01,2015-03-31,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-03-01,2015-03-31,Q11,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-03-01,2015-03-31,Q11,unknown_household_type,0
Data Not Collected,1,all_persons,2015-03-01,2015-03-31,Q11,without_children,0
Data Not Collected,1,all_persons,2015-03-01,2015-03-31,Q11,with_children_and_adults,0
Data Not Collected,1,all_persons,2015-03-01,2015-03-31,Q11,with_only_children,0
Data Not Collected,1,all_persons,2015-03-01,2015-03-31,Q11,unknown_household_type,1
