conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,107,17,2,all_persons,2015-03-01,2015-03-31,Q13a1,without_children,88
Mental Health Disorder,107,17,2,all_persons,2015-03-01,2015-03-31,Q13a1,with_only_children,0
Mental Health Disorder,107,17,2,all_persons,2015-03-01,2015-03-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,18,0,0,all_persons,2015-03-01,2015-03-31,Q13a1,without_children,18
Alcohol Use Disorder,18,0,0,all_persons,2015-03-01,2015-03-31,Q13a1,with_only_children,0
Alcohol Use Disorder,18,0,0,all_persons,2015-03-01,2015-03-31,Q13a1,unknown_household_type,0
Drug Use Disorder,7,3,0,all_persons,2015-03-01,2015-03-31,Q13a1,without_children,4
Drug Use Disorder,7,3,0,all_persons,2015-03-01,2015-03-31,Q13a1,with_only_children,0
Drug Use Disorder,7,3,0,all_persons,2015-03-01,2015-03-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,17,0,0,all_persons,2015-03-01,2015-03-31,Q13a1,without_children,17
Both Alcohol and Drug Use Disorders,17,0,0,all_persons,2015-03-01,2015-03-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,17,0,0,all_persons,2015-03-01,2015-03-31,Q13a1,unknown_household_type,0
Chronic Health Condition,62,11,7,all_persons,2015-03-01,2015-03-31,Q13a1,without_children,44
Chronic Health Condition,62,11,7,all_persons,2015-03-01,2015-03-31,Q13a1,with_only_children,0
Chronic Health Condition,62,11,7,all_persons,2015-03-01,2015-03-31,Q13a1,unknown_household_type,0
HIV/AIDS,82,3,0,all_persons,2015-03-01,2015-03-31,Q13a1,without_children,79
HIV/AIDS,82,3,0,all_persons,2015-03-01,2015-03-31,Q13a1,with_only_children,0
HIV/AIDS,82,3,0,all_persons,2015-03-01,2015-03-31,Q13a1,unknown_household_type,0
Development Disability,17,3,7,all_persons,2015-03-01,2015-03-31,Q13a1,without_children,7
Development Disability,17,3,7,all_persons,2015-03-01,2015-03-31,Q13a1,with_only_children,0
Development Disability,17,3,7,all_persons,2015-03-01,2015-03-31,Q13a1,unknown_household_type,0
Physical Disability,74,5,4,all_persons,2015-03-01,2015-03-31,Q13a1,without_children,65
Physical Disability,74,5,4,all_persons,2015-03-01,2015-03-31,Q13a1,with_only_children,0
Physical Disability,74,5,4,all_persons,2015-03-01,2015-03-31,Q13a1,unknown_household_type,0
