count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,169,35,59,stayers,2015-03-01,2015-03-31,Q13c2,without_children,73
None,169,35,59,stayers,2015-03-01,2015-03-31,Q13c2,with_only_children,2
None,169,35,59,stayers,2015-03-01,2015-03-31,Q13c2,unknown_household_type,0
1 Condition,107,13,6,stayers,2015-03-01,2015-03-31,Q13c2,without_children,88
1 Condition,107,13,6,stayers,2015-03-01,2015-03-31,Q13c2,with_only_children,0
1 Condition,107,13,6,stayers,2015-03-01,2015-03-31,Q13c2,unknown_household_type,0
2 Conditions,57,5,2,stayers,2015-03-01,2015-03-31,Q13c2,without_children,50
2 Conditions,57,5,2,stayers,2015-03-01,2015-03-31,Q13c2,with_only_children,0
2 Conditions,57,5,2,stayers,2015-03-01,2015-03-31,Q13c2,unknown_household_type,0
3+ Conditions,27,2,1,stayers,2015-03-01,2015-03-31,Q13c2,without_children,24
3+ Conditions,27,2,1,stayers,2015-03-01,2015-03-31,Q13c2,with_only_children,0
3+ Conditions,27,2,1,stayers,2015-03-01,2015-03-31,Q13c2,unknown_household_type,0
Condition Unknown,9,1,2,stayers,2015-03-01,2015-03-31,Q13c2,without_children,6
Condition Unknown,9,1,2,stayers,2015-03-01,2015-03-31,Q13c2,with_only_children,0
Condition Unknown,9,1,2,stayers,2015-03-01,2015-03-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2015-03-01,2015-03-31,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2015-03-01,2015-03-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2015-03-01,2015-03-31,Q13c2,unknown_household_type,0
Data Not Collected,4,0,0,stayers,2015-03-01,2015-03-31,Q13c2,without_children,2
Data Not Collected,4,0,0,stayers,2015-03-01,2015-03-31,Q13c2,with_only_children,0
Data Not Collected,4,0,0,stayers,2015-03-01,2015-03-31,Q13c2,unknown_household_type,2
