living_situation,total,population,start_date,end_date,question,category,household_type,count
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",85,all_persons,2015-03-01,2015-03-31,Q15,Homeless Situations,without_children,61
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",85,all_persons,2015-03-01,2015-03-31,Q15,Homeless Situations,with_children_and_adults,24
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",85,all_persons,2015-03-01,2015-03-31,Q15,Homeless Situations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",85,all_persons,2015-03-01,2015-03-31,Q15,Homeless Situations,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),0,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,0
Transitional housing for homeless persons (including homeless youth),0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
Transitional housing for homeless persons (including homeless youth),0,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
Place not meant for human habitation,54,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,45
Place not meant for human habitation,54,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,9
Place not meant for human habitation,54,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
Place not meant for human habitation,54,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
Safe Haven,0,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,0
Safe Haven,0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
Safe Haven,0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
Safe Haven,0,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
Host Home,0,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,0
Host Home,0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
Host Home,0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
Host Home,0,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,7,all_persons,2015-03-01,2015-03-31,Q15,Institutional Settings,without_children,7
Psychiatric hospital or other psychiatric facility,7,all_persons,2015-03-01,2015-03-31,Q15,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,7,all_persons,2015-03-01,2015-03-31,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,7,all_persons,2015-03-01,2015-03-31,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,1,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,1
Substance abuse treatment facility or detox center,1,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
Substance abuse treatment facility or detox center,1,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
Substance abuse treatment facility or detox center,1,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,9,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,9
Hospital or other residential non-psychiatric medical facility,9,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,9,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
Hospital or other residential non-psychiatric medical facility,9,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
"Jail, prison or juvenile detention facility",11,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,11
"Jail, prison or juvenile detention facility",11,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
"Jail, prison or juvenile detention facility",11,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
"Jail, prison or juvenile detention facility",11,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
Foster care home or foster care group home,0,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,0
Foster care home or foster care group home,0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
Foster care home or foster care group home,0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
Foster care home or foster care group home,0,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,0
Long-term care facility or nursing home,0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
Residential project or halfway house with no homeless criteria,1,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,1
Residential project or halfway house with no homeless criteria,1,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,1,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
Residential project or halfway house with no homeless criteria,1,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2015-03-01,2015-03-31,Q15,Other Locations,without_children,2
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2015-03-01,2015-03-31,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2015-03-01,2015-03-31,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2015-03-01,2015-03-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",25,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,13
"Owned by client, no ongoing housing subsidy",25,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,12
"Owned by client, no ongoing housing subsidy",25,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
"Owned by client, no ongoing housing subsidy",25,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,0
Rental by client in a public housing unit,0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",132,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,102
"Rental by client, no ongoing housing subsidy",132,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,30
"Rental by client, no ongoing housing subsidy",132,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
"Rental by client, no ongoing housing subsidy",132,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
"Rental by client, with VASH housing subsidy",2,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,1
"Rental by client, with VASH housing subsidy",2,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,1
"Rental by client, with VASH housing subsidy",2,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
"Rental by client, with VASH housing subsidy",2,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",1,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,1
"Rental by client, with other housing subsidy (including RRH)",1,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,0
"Rental by client, with other housing subsidy (including RRH)",1,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",1,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,19,all_persons,2015-03-01,2015-03-31,Q15,NA,without_children,15
Hotel or motel paid for without emergency shelter voucher,19,all_persons,2015-03-01,2015-03-31,Q15,NA,with_children_and_adults,4
Hotel or motel paid for without emergency shelter voucher,19,all_persons,2015-03-01,2015-03-31,Q15,NA,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,19,all_persons,2015-03-01,2015-03-31,Q15,NA,unknown_household_type,0
