time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,133,all_persons,2021-09-01,2021-09-30,Q22e,without_children,81
7 days or less,133,all_persons,2021-09-01,2021-09-30,Q22e,with_children_and_adults,52
7 days or less,133,all_persons,2021-09-01,2021-09-30,Q22e,with_only_children,0
7 days or less,133,all_persons,2021-09-01,2021-09-30,Q22e,unknown_household_type,0
8 to 14 days,22,all_persons,2021-09-01,2021-09-30,Q22e,without_children,13
8 to 14 days,22,all_persons,2021-09-01,2021-09-30,Q22e,with_children_and_adults,9
8 to 14 days,22,all_persons,2021-09-01,2021-09-30,Q22e,with_only_children,0
8 to 14 days,22,all_persons,2021-09-01,2021-09-30,Q22e,unknown_household_type,0
15 to 21 days,16,all_persons,2021-09-01,2021-09-30,Q22e,without_children,13
15 to 21 days,16,all_persons,2021-09-01,2021-09-30,Q22e,with_children_and_adults,3
15 to 21 days,16,all_persons,2021-09-01,2021-09-30,Q22e,with_only_children,0
15 to 21 days,16,all_persons,2021-09-01,2021-09-30,Q22e,unknown_household_type,0
22 to 30 days,6,all_persons,2021-09-01,2021-09-30,Q22e,without_children,4
22 to 30 days,6,all_persons,2021-09-01,2021-09-30,Q22e,with_children_and_adults,2
22 to 30 days,6,all_persons,2021-09-01,2021-09-30,Q22e,with_only_children,0
22 to 30 days,6,all_persons,2021-09-01,2021-09-30,Q22e,unknown_household_type,0
31 to 60 days,24,all_persons,2021-09-01,2021-09-30,Q22e,without_children,21
31 to 60 days,24,all_persons,2021-09-01,2021-09-30,Q22e,with_children_and_adults,3
31 to 60 days,24,all_persons,2021-09-01,2021-09-30,Q22e,with_only_children,0
31 to 60 days,24,all_persons,2021-09-01,2021-09-30,Q22e,unknown_household_type,0
61 to 180 days,75,all_persons,2021-09-01,2021-09-30,Q22e,without_children,61
61 to 180 days,75,all_persons,2021-09-01,2021-09-30,Q22e,with_children_and_adults,14
61 to 180 days,75,all_persons,2021-09-01,2021-09-30,Q22e,with_only_children,0
61 to 180 days,75,all_persons,2021-09-01,2021-09-30,Q22e,unknown_household_type,0
181 to 365 days,42,all_persons,2021-09-01,2021-09-30,Q22e,without_children,37
181 to 365 days,42,all_persons,2021-09-01,2021-09-30,Q22e,with_children_and_adults,5
181 to 365 days,42,all_persons,2021-09-01,2021-09-30,Q22e,with_only_children,0
181 to 365 days,42,all_persons,2021-09-01,2021-09-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),42,all_persons,2021-09-01,2021-09-30,Q22e,without_children,42
366-730 days (1-2 years),42,all_persons,2021-09-01,2021-09-30,Q22e,with_children_and_adults,0
366-730 days (1-2 years),42,all_persons,2021-09-01,2021-09-30,Q22e,with_only_children,0
366-730 days (1-2 years),42,all_persons,2021-09-01,2021-09-30,Q22e,unknown_household_type,0
731 days or more,70,all_persons,2021-09-01,2021-09-30,Q22e,without_children,57
731 days or more,70,all_persons,2021-09-01,2021-09-30,Q22e,with_children_and_adults,13
731 days or more,70,all_persons,2021-09-01,2021-09-30,Q22e,with_only_children,0
731 days or more,70,all_persons,2021-09-01,2021-09-30,Q22e,unknown_household_type,0
Total (persons moved into housing),430,all_persons,2021-09-01,2021-09-30,Q22e,without_children,329
Total (persons moved into housing),430,all_persons,2021-09-01,2021-09-30,Q22e,with_children_and_adults,101
Total (persons moved into housing),430,all_persons,2021-09-01,2021-09-30,Q22e,with_only_children,0
Total (persons moved into housing),430,all_persons,2021-09-01,2021-09-30,Q22e,unknown_household_type,0
Not yet moved into housing,30,all_persons,2021-09-01,2021-09-30,Q22e,without_children,17
Not yet moved into housing,30,all_persons,2021-09-01,2021-09-30,Q22e,with_children_and_adults,13
Not yet moved into housing,30,all_persons,2021-09-01,2021-09-30,Q22e,with_only_children,0
Not yet moved into housing,30,all_persons,2021-09-01,2021-09-30,Q22e,unknown_household_type,0
Data not collected,36,all_persons,2021-09-01,2021-09-30,Q22e,without_children,22
Data not collected,36,all_persons,2021-09-01,2021-09-30,Q22e,with_children_and_adults,14
Data not collected,36,all_persons,2021-09-01,2021-09-30,Q22e,with_only_children,0
Data not collected,36,all_persons,2021-09-01,2021-09-30,Q22e,unknown_household_type,0
Total persons,496,all_persons,2021-09-01,2021-09-30,Q22e,without_children,368
Total persons,496,all_persons,2021-09-01,2021-09-30,Q22e,with_children_and_adults,128
Total persons,496,all_persons,2021-09-01,2021-09-30,Q22e,with_only_children,0
Total persons,496,all_persons,2021-09-01,2021-09-30,Q22e,unknown_household_type,0
