conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,233,13,0,all_persons,2021-09-01,2021-09-30,Q13c1,without_children,220
Mental Health Disorder,233,13,0,all_persons,2021-09-01,2021-09-30,Q13c1,with_only_children,0
Mental Health Disorder,233,13,0,all_persons,2021-09-01,2021-09-30,Q13c1,unknown_household_type,0
Alcohol Use Disorder,46,0,0,all_persons,2021-09-01,2021-09-30,Q13c1,without_children,46
Alcohol Use Disorder,46,0,0,all_persons,2021-09-01,2021-09-30,Q13c1,with_only_children,0
Alcohol Use Disorder,46,0,0,all_persons,2021-09-01,2021-09-30,Q13c1,unknown_household_type,0
Drug Use Disorder,29,1,0,all_persons,2021-09-01,2021-09-30,Q13c1,without_children,28
Drug Use Disorder,29,1,0,all_persons,2021-09-01,2021-09-30,Q13c1,with_only_children,0
Drug Use Disorder,29,1,0,all_persons,2021-09-01,2021-09-30,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,48,0,0,all_persons,2021-09-01,2021-09-30,Q13c1,without_children,48
Both Alcohol and Drug Use Disorders,48,0,0,all_persons,2021-09-01,2021-09-30,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,48,0,0,all_persons,2021-09-01,2021-09-30,Q13c1,unknown_household_type,0
Chronic Health Condition,127,5,1,all_persons,2021-09-01,2021-09-30,Q13c1,without_children,121
Chronic Health Condition,127,5,1,all_persons,2021-09-01,2021-09-30,Q13c1,with_only_children,0
Chronic Health Condition,127,5,1,all_persons,2021-09-01,2021-09-30,Q13c1,unknown_household_type,0
HIV/AIDS,99,7,0,all_persons,2021-09-01,2021-09-30,Q13c1,without_children,92
HIV/AIDS,99,7,0,all_persons,2021-09-01,2021-09-30,Q13c1,with_only_children,0
HIV/AIDS,99,7,0,all_persons,2021-09-01,2021-09-30,Q13c1,unknown_household_type,0
Development Disability,49,1,8,all_persons,2021-09-01,2021-09-30,Q13c1,without_children,39
Development Disability,49,1,8,all_persons,2021-09-01,2021-09-30,Q13c1,with_only_children,0
Development Disability,49,1,8,all_persons,2021-09-01,2021-09-30,Q13c1,unknown_household_type,1
Physical Disability,133,5,0,all_persons,2021-09-01,2021-09-30,Q13c1,without_children,128
Physical Disability,133,5,0,all_persons,2021-09-01,2021-09-30,Q13c1,with_only_children,0
Physical Disability,133,5,0,all_persons,2021-09-01,2021-09-30,Q13c1,unknown_household_type,0
