gender_identity,total,population,start_date,end_date,question,household_type,count
Male,617,adults,2021-09-01,2021-09-30,Q10a,without_children,556
Male,617,adults,2021-09-01,2021-09-30,Q10a,with_children_and_adults,59
Male,617,adults,2021-09-01,2021-09-30,Q10a,unknown_household_type,2
Female,471,adults,2021-09-01,2021-09-30,Q10a,without_children,325
Female,471,adults,2021-09-01,2021-09-30,Q10a,with_children_and_adults,145
Female,471,adults,2021-09-01,2021-09-30,Q10a,unknown_household_type,1
No Single Gender,2,adults,2021-09-01,2021-09-30,Q10a,without_children,2
No Single Gender,2,adults,2021-09-01,2021-09-30,Q10a,with_children_and_adults,0
No Single Gender,2,adults,2021-09-01,2021-09-30,Q10a,unknown_household_type,0
Questioning,0,adults,2021-09-01,2021-09-30,Q10a,without_children,0
Questioning,0,adults,2021-09-01,2021-09-30,Q10a,with_children_and_adults,0
Questioning,0,adults,2021-09-01,2021-09-30,Q10a,unknown_household_type,0
Transgender,3,adults,2021-09-01,2021-09-30,Q10a,without_children,3
Transgender,3,adults,2021-09-01,2021-09-30,Q10a,with_children_and_adults,0
Transgender,3,adults,2021-09-01,2021-09-30,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2021-09-01,2021-09-30,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2021-09-01,2021-09-30,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2021-09-01,2021-09-30,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2021-09-01,2021-09-30,Q10a,without_children,0
Data Not Collected,0,adults,2021-09-01,2021-09-30,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2021-09-01,2021-09-30,Q10a,unknown_household_type,0
