income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2021-09-01,2021-09-30,Q17,income_at_start,224
Earned Income,adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,7
Earned Income,adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,38
Unemployment Insurance,adults,2021-09-01,2021-09-30,Q17,income_at_start,6
Unemployment Insurance,adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,2
Supplemental Security Income (SSI),adults,2021-09-01,2021-09-30,Q17,income_at_start,126
Supplemental Security Income (SSI),adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,21
Supplemental Security Income (SSI),adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,20
Social Security Disability Insurance (SSDI),adults,2021-09-01,2021-09-30,Q17,income_at_start,94
Social Security Disability Insurance (SSDI),adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,14
Social Security Disability Insurance (SSDI),adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,14
VA Service - Connected Disability Compensation,adults,2021-09-01,2021-09-30,Q17,income_at_start,8
VA Service - Connected Disability Compensation,adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Service - Connected Disability Compensation,adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2021-09-01,2021-09-30,Q17,income_at_start,4
VA Non-Service Connected Disability Pension,adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,4
VA Non-Service Connected Disability Pension,adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2021-09-01,2021-09-30,Q17,income_at_start,0
Private Disability Insurance,adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2021-09-01,2021-09-30,Q17,income_at_start,0
Worker's Compensation,adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2021-09-01,2021-09-30,Q17,income_at_start,15
Temporary Assistance for Needy Families (TANF),adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,1
General Assistance (GA),adults,2021-09-01,2021-09-30,Q17,income_at_start,0
General Assistance (GA),adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2021-09-01,2021-09-30,Q17,income_at_start,18
Retirement Income from Social Security,adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,3
Retirement Income from Social Security,adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,2
Pension or retirement income from a former job,adults,2021-09-01,2021-09-30,Q17,income_at_start,8
Pension or retirement income from a former job,adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,1
Pension or retirement income from a former job,adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,1
Child Support,adults,2021-09-01,2021-09-30,Q17,income_at_start,10
Child Support,adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,1
Alimony and other spousal support,adults,2021-09-01,2021-09-30,Q17,income_at_start,0
Alimony and other spousal support,adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,0
Other Source,adults,2021-09-01,2021-09-30,Q17,income_at_start,8
Other Source,adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,1
Other Source,adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,1
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-09-01,2021-09-30,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-09-01,2021-09-30,Q17,income_at_latest_annual_assessment_for_stayers,58
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-09-01,2021-09-30,Q17,income_at_exit_for_leavers,0
