count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,711,156,216,stayers,2022-02-01,2022-02-28,Q13c2,without_children,308
None,711,156,216,stayers,2022-02-01,2022-02-28,Q13c2,with_only_children,21
None,711,156,216,stayers,2022-02-01,2022-02-28,Q13c2,unknown_household_type,10
1 Condition,332,31,11,stayers,2022-02-01,2022-02-28,Q13c2,without_children,288
1 Condition,332,31,11,stayers,2022-02-01,2022-02-28,Q13c2,with_only_children,0
1 Condition,332,31,11,stayers,2022-02-01,2022-02-28,Q13c2,unknown_household_type,2
2 Conditions,136,4,1,stayers,2022-02-01,2022-02-28,Q13c2,without_children,131
2 Conditions,136,4,1,stayers,2022-02-01,2022-02-28,Q13c2,with_only_children,0
2 Conditions,136,4,1,stayers,2022-02-01,2022-02-28,Q13c2,unknown_household_type,0
3+ Conditions,123,1,0,stayers,2022-02-01,2022-02-28,Q13c2,without_children,122
3+ Conditions,123,1,0,stayers,2022-02-01,2022-02-28,Q13c2,with_only_children,0
3+ Conditions,123,1,0,stayers,2022-02-01,2022-02-28,Q13c2,unknown_household_type,0
Condition Unknown,77,6,5,stayers,2022-02-01,2022-02-28,Q13c2,without_children,65
Condition Unknown,77,6,5,stayers,2022-02-01,2022-02-28,Q13c2,with_only_children,1
Condition Unknown,77,6,5,stayers,2022-02-01,2022-02-28,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,4,0,0,stayers,2022-02-01,2022-02-28,Q13c2,without_children,4
Client Doesn't Know/Client Refused,4,0,0,stayers,2022-02-01,2022-02-28,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,4,0,0,stayers,2022-02-01,2022-02-28,Q13c2,unknown_household_type,0
Data Not Collected,120,20,50,stayers,2022-02-01,2022-02-28,Q13c2,without_children,26
Data Not Collected,120,20,50,stayers,2022-02-01,2022-02-28,Q13c2,with_only_children,15
Data Not Collected,120,20,50,stayers,2022-02-01,2022-02-28,Q13c2,unknown_household_type,9
