conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,324,18,3,all_persons,2022-02-01,2022-02-28,Q13a1,without_children,302
Mental Health Disorder,324,18,3,all_persons,2022-02-01,2022-02-28,Q13a1,with_only_children,0
Mental Health Disorder,324,18,3,all_persons,2022-02-01,2022-02-28,Q13a1,unknown_household_type,1
Alcohol Use Disorder,60,0,0,all_persons,2022-02-01,2022-02-28,Q13a1,without_children,60
Alcohol Use Disorder,60,0,0,all_persons,2022-02-01,2022-02-28,Q13a1,with_only_children,0
Alcohol Use Disorder,60,0,0,all_persons,2022-02-01,2022-02-28,Q13a1,unknown_household_type,0
Drug Use Disorder,57,3,0,all_persons,2022-02-01,2022-02-28,Q13a1,without_children,54
Drug Use Disorder,57,3,0,all_persons,2022-02-01,2022-02-28,Q13a1,with_only_children,0
Drug Use Disorder,57,3,0,all_persons,2022-02-01,2022-02-28,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,59,0,0,all_persons,2022-02-01,2022-02-28,Q13a1,without_children,59
Both Alcohol and Drug Use Disorders,59,0,0,all_persons,2022-02-01,2022-02-28,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,59,0,0,all_persons,2022-02-01,2022-02-28,Q13a1,unknown_household_type,0
Chronic Health Condition,178,9,1,all_persons,2022-02-01,2022-02-28,Q13a1,without_children,168
Chronic Health Condition,178,9,1,all_persons,2022-02-01,2022-02-28,Q13a1,with_only_children,0
Chronic Health Condition,178,9,1,all_persons,2022-02-01,2022-02-28,Q13a1,unknown_household_type,0
HIV/AIDS,103,7,0,all_persons,2022-02-01,2022-02-28,Q13a1,without_children,96
HIV/AIDS,103,7,0,all_persons,2022-02-01,2022-02-28,Q13a1,with_only_children,0
HIV/AIDS,103,7,0,all_persons,2022-02-01,2022-02-28,Q13a1,unknown_household_type,0
Development Disability,67,1,11,all_persons,2022-02-01,2022-02-28,Q13a1,without_children,54
Development Disability,67,1,11,all_persons,2022-02-01,2022-02-28,Q13a1,with_only_children,0
Development Disability,67,1,11,all_persons,2022-02-01,2022-02-28,Q13a1,unknown_household_type,1
Physical Disability,214,8,1,all_persons,2022-02-01,2022-02-28,Q13a1,without_children,205
Physical Disability,214,8,1,all_persons,2022-02-01,2022-02-28,Q13a1,with_only_children,0
Physical Disability,214,8,1,all_persons,2022-02-01,2022-02-28,Q13a1,unknown_household_type,0
