conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,297,17,3,all_persons,2022-02-01,2022-02-28,Q13c1,without_children,276
Mental Health Disorder,297,17,3,all_persons,2022-02-01,2022-02-28,Q13c1,with_only_children,0
Mental Health Disorder,297,17,3,all_persons,2022-02-01,2022-02-28,Q13c1,unknown_household_type,1
Alcohol Use Disorder,54,0,0,all_persons,2022-02-01,2022-02-28,Q13c1,without_children,54
Alcohol Use Disorder,54,0,0,all_persons,2022-02-01,2022-02-28,Q13c1,with_only_children,0
Alcohol Use Disorder,54,0,0,all_persons,2022-02-01,2022-02-28,Q13c1,unknown_household_type,0
Drug Use Disorder,51,2,0,all_persons,2022-02-01,2022-02-28,Q13c1,without_children,49
Drug Use Disorder,51,2,0,all_persons,2022-02-01,2022-02-28,Q13c1,with_only_children,0
Drug Use Disorder,51,2,0,all_persons,2022-02-01,2022-02-28,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,55,0,0,all_persons,2022-02-01,2022-02-28,Q13c1,without_children,55
Both Alcohol and Drug Use Disorders,55,0,0,all_persons,2022-02-01,2022-02-28,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,55,0,0,all_persons,2022-02-01,2022-02-28,Q13c1,unknown_household_type,0
Chronic Health Condition,162,9,1,all_persons,2022-02-01,2022-02-28,Q13c1,without_children,152
Chronic Health Condition,162,9,1,all_persons,2022-02-01,2022-02-28,Q13c1,with_only_children,0
Chronic Health Condition,162,9,1,all_persons,2022-02-01,2022-02-28,Q13c1,unknown_household_type,0
HIV/AIDS,103,7,0,all_persons,2022-02-01,2022-02-28,Q13c1,without_children,96
HIV/AIDS,103,7,0,all_persons,2022-02-01,2022-02-28,Q13c1,with_only_children,0
HIV/AIDS,103,7,0,all_persons,2022-02-01,2022-02-28,Q13c1,unknown_household_type,0
Development Disability,61,1,9,all_persons,2022-02-01,2022-02-28,Q13c1,without_children,50
Development Disability,61,1,9,all_persons,2022-02-01,2022-02-28,Q13c1,with_only_children,0
Development Disability,61,1,9,all_persons,2022-02-01,2022-02-28,Q13c1,unknown_household_type,1
Physical Disability,193,7,0,all_persons,2022-02-01,2022-02-28,Q13c1,without_children,186
Physical Disability,193,7,0,all_persons,2022-02-01,2022-02-28,Q13c1,with_only_children,0
Physical Disability,193,7,0,all_persons,2022-02-01,2022-02-28,Q13c1,unknown_household_type,0
