conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,82,9,1,all_persons,2015-04-01,2015-04-30,Q13c1,without_children,72
Mental Health Disorder,82,9,1,all_persons,2015-04-01,2015-04-30,Q13c1,with_only_children,0
Mental Health Disorder,82,9,1,all_persons,2015-04-01,2015-04-30,Q13c1,unknown_household_type,0
Alcohol Use Disorder,15,0,0,all_persons,2015-04-01,2015-04-30,Q13c1,without_children,15
Alcohol Use Disorder,15,0,0,all_persons,2015-04-01,2015-04-30,Q13c1,with_only_children,0
Alcohol Use Disorder,15,0,0,all_persons,2015-04-01,2015-04-30,Q13c1,unknown_household_type,0
Drug Use Disorder,4,1,0,all_persons,2015-04-01,2015-04-30,Q13c1,without_children,3
Drug Use Disorder,4,1,0,all_persons,2015-04-01,2015-04-30,Q13c1,with_only_children,0
Drug Use Disorder,4,1,0,all_persons,2015-04-01,2015-04-30,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2015-04-01,2015-04-30,Q13c1,without_children,16
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2015-04-01,2015-04-30,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2015-04-01,2015-04-30,Q13c1,unknown_household_type,0
Chronic Health Condition,38,7,3,all_persons,2015-04-01,2015-04-30,Q13c1,without_children,28
Chronic Health Condition,38,7,3,all_persons,2015-04-01,2015-04-30,Q13c1,with_only_children,0
Chronic Health Condition,38,7,3,all_persons,2015-04-01,2015-04-30,Q13c1,unknown_household_type,0
HIV/AIDS,85,4,0,all_persons,2015-04-01,2015-04-30,Q13c1,without_children,81
HIV/AIDS,85,4,0,all_persons,2015-04-01,2015-04-30,Q13c1,with_only_children,0
HIV/AIDS,85,4,0,all_persons,2015-04-01,2015-04-30,Q13c1,unknown_household_type,0
Development Disability,14,3,4,all_persons,2015-04-01,2015-04-30,Q13c1,without_children,7
Development Disability,14,3,4,all_persons,2015-04-01,2015-04-30,Q13c1,with_only_children,0
Development Disability,14,3,4,all_persons,2015-04-01,2015-04-30,Q13c1,unknown_household_type,0
Physical Disability,45,3,2,all_persons,2015-04-01,2015-04-30,Q13c1,without_children,40
Physical Disability,45,3,2,all_persons,2015-04-01,2015-04-30,Q13c1,with_only_children,0
Physical Disability,45,3,2,all_persons,2015-04-01,2015-04-30,Q13c1,unknown_household_type,0
