count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,143,25,49,stayers,2015-04-01,2015-04-30,Q13c2,without_children,67
None,143,25,49,stayers,2015-04-01,2015-04-30,Q13c2,with_only_children,2
None,143,25,49,stayers,2015-04-01,2015-04-30,Q13c2,unknown_household_type,0
1 Condition,97,12,3,stayers,2015-04-01,2015-04-30,Q13c2,without_children,82
1 Condition,97,12,3,stayers,2015-04-01,2015-04-30,Q13c2,with_only_children,0
1 Condition,97,12,3,stayers,2015-04-01,2015-04-30,Q13c2,unknown_household_type,0
2 Conditions,55,5,2,stayers,2015-04-01,2015-04-30,Q13c2,without_children,48
2 Conditions,55,5,2,stayers,2015-04-01,2015-04-30,Q13c2,with_only_children,0
2 Conditions,55,5,2,stayers,2015-04-01,2015-04-30,Q13c2,unknown_household_type,0
3+ Conditions,30,2,1,stayers,2015-04-01,2015-04-30,Q13c2,without_children,27
3+ Conditions,30,2,1,stayers,2015-04-01,2015-04-30,Q13c2,with_only_children,0
3+ Conditions,30,2,1,stayers,2015-04-01,2015-04-30,Q13c2,unknown_household_type,0
Condition Unknown,5,1,2,stayers,2015-04-01,2015-04-30,Q13c2,without_children,2
Condition Unknown,5,1,2,stayers,2015-04-01,2015-04-30,Q13c2,with_only_children,0
Condition Unknown,5,1,2,stayers,2015-04-01,2015-04-30,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2015-04-01,2015-04-30,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2015-04-01,2015-04-30,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2015-04-01,2015-04-30,Q13c2,unknown_household_type,0
Data Not Collected,5,0,0,stayers,2015-04-01,2015-04-30,Q13c2,without_children,3
Data Not Collected,5,0,0,stayers,2015-04-01,2015-04-30,Q13c2,with_only_children,0
Data Not Collected,5,0,0,stayers,2015-04-01,2015-04-30,Q13c2,unknown_household_type,2
