conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,106,12,2,start,2015-04-01,2015-04-30,Q13a1,without_children,92
Mental Health Disorder,106,12,2,start,2015-04-01,2015-04-30,Q13a1,with_only_children,0
Mental Health Disorder,106,12,2,start,2015-04-01,2015-04-30,Q13a1,unknown_household_type,0
Alcohol Use Disorder,20,0,0,start,2015-04-01,2015-04-30,Q13a1,without_children,20
Alcohol Use Disorder,20,0,0,start,2015-04-01,2015-04-30,Q13a1,with_only_children,0
Alcohol Use Disorder,20,0,0,start,2015-04-01,2015-04-30,Q13a1,unknown_household_type,0
Drug Use Disorder,7,1,0,start,2015-04-01,2015-04-30,Q13a1,without_children,6
Drug Use Disorder,7,1,0,start,2015-04-01,2015-04-30,Q13a1,with_only_children,0
Drug Use Disorder,7,1,0,start,2015-04-01,2015-04-30,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,20,2,0,start,2015-04-01,2015-04-30,Q13a1,without_children,18
Both Alcohol and Drug Use Disorders,20,2,0,start,2015-04-01,2015-04-30,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,20,2,0,start,2015-04-01,2015-04-30,Q13a1,unknown_household_type,0
Chronic Health Condition,60,10,4,start,2015-04-01,2015-04-30,Q13a1,without_children,46
Chronic Health Condition,60,10,4,start,2015-04-01,2015-04-30,Q13a1,with_only_children,0
Chronic Health Condition,60,10,4,start,2015-04-01,2015-04-30,Q13a1,unknown_household_type,0
HIV/AIDS,85,4,0,start,2015-04-01,2015-04-30,Q13a1,without_children,81
HIV/AIDS,85,4,0,start,2015-04-01,2015-04-30,Q13a1,with_only_children,0
HIV/AIDS,85,4,0,start,2015-04-01,2015-04-30,Q13a1,unknown_household_type,0
Development Disability,17,3,5,start,2015-04-01,2015-04-30,Q13a1,without_children,9
Development Disability,17,3,5,start,2015-04-01,2015-04-30,Q13a1,with_only_children,0
Development Disability,17,3,5,start,2015-04-01,2015-04-30,Q13a1,unknown_household_type,0
Physical Disability,66,3,2,start,2015-04-01,2015-04-30,Q13a1,without_children,61
Physical Disability,66,3,2,start,2015-04-01,2015-04-30,Q13a1,with_only_children,0
Physical Disability,66,3,2,start,2015-04-01,2015-04-30,Q13a1,unknown_household_type,0
