time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,100,all_persons,2021-02-01,2021-02-28,Q22e,without_children,72
7 days or less,100,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,28
7 days or less,100,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
7 days or less,100,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
8 to 14 days,7,all_persons,2021-02-01,2021-02-28,Q22e,without_children,7
8 to 14 days,7,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,0
8 to 14 days,7,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
8 to 14 days,7,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
15 to 21 days,8,all_persons,2021-02-01,2021-02-28,Q22e,without_children,8
15 to 21 days,8,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,0
15 to 21 days,8,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
15 to 21 days,8,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
22 to 30 days,7,all_persons,2021-02-01,2021-02-28,Q22e,without_children,6
22 to 30 days,7,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,1
22 to 30 days,7,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
22 to 30 days,7,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
31 to 60 days,30,all_persons,2021-02-01,2021-02-28,Q22e,without_children,23
31 to 60 days,30,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,7
31 to 60 days,30,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
31 to 60 days,30,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
61 to 180 days,64,all_persons,2021-02-01,2021-02-28,Q22e,without_children,37
61 to 180 days,64,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,27
61 to 180 days,64,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
61 to 180 days,64,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
181 to 365 days,29,all_persons,2021-02-01,2021-02-28,Q22e,without_children,24
181 to 365 days,29,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,5
181 to 365 days,29,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
181 to 365 days,29,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
366-730 days (1-2 years),32,all_persons,2021-02-01,2021-02-28,Q22e,without_children,32
366-730 days (1-2 years),32,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,0
366-730 days (1-2 years),32,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
366-730 days (1-2 years),32,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
731 days or more,74,all_persons,2021-02-01,2021-02-28,Q22e,without_children,63
731 days or more,74,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,11
731 days or more,74,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
731 days or more,74,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
Total (persons moved into housing),351,all_persons,2021-02-01,2021-02-28,Q22e,without_children,272
Total (persons moved into housing),351,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,79
Total (persons moved into housing),351,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
Total (persons moved into housing),351,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
Not yet moved into housing,40,all_persons,2021-02-01,2021-02-28,Q22e,without_children,21
Not yet moved into housing,40,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,19
Not yet moved into housing,40,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
Not yet moved into housing,40,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
Data not collected,13,all_persons,2021-02-01,2021-02-28,Q22e,without_children,13
Data not collected,13,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,0
Data not collected,13,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
Data not collected,13,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
Total persons,404,all_persons,2021-02-01,2021-02-28,Q22e,without_children,306
Total persons,404,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,98
Total persons,404,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
Total persons,404,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
