age_group,total,population,start_date,end_date,question,household_type,count
0 - 17,12,chronically_homeless,2021-02-01,2021-02-28,Q26d,without_children,0
0 - 17,12,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_children_and_adults,12
0 - 17,12,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_only_children,0
0 - 17,12,chronically_homeless,2021-02-01,2021-02-28,Q26d,unknown_household_type,0
18 - 24,4,chronically_homeless,2021-02-01,2021-02-28,Q26d,without_children,3
18 - 24,4,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_children_and_adults,1
18 - 24,4,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_only_children,0
18 - 24,4,chronically_homeless,2021-02-01,2021-02-28,Q26d,unknown_household_type,0
25 - 34,37,chronically_homeless,2021-02-01,2021-02-28,Q26d,without_children,33
25 - 34,37,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_children_and_adults,4
25 - 34,37,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_only_children,0
25 - 34,37,chronically_homeless,2021-02-01,2021-02-28,Q26d,unknown_household_type,0
35 - 44,22,chronically_homeless,2021-02-01,2021-02-28,Q26d,without_children,20
35 - 44,22,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_children_and_adults,2
35 - 44,22,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_only_children,0
35 - 44,22,chronically_homeless,2021-02-01,2021-02-28,Q26d,unknown_household_type,0
45 - 54,44,chronically_homeless,2021-02-01,2021-02-28,Q26d,without_children,43
45 - 54,44,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_children_and_adults,1
45 - 54,44,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_only_children,0
45 - 54,44,chronically_homeless,2021-02-01,2021-02-28,Q26d,unknown_household_type,0
55 - 61,31,chronically_homeless,2021-02-01,2021-02-28,Q26d,without_children,30
55 - 61,31,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_children_and_adults,1
55 - 61,31,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_only_children,0
55 - 61,31,chronically_homeless,2021-02-01,2021-02-28,Q26d,unknown_household_type,0
62 +,32,chronically_homeless,2021-02-01,2021-02-28,Q26d,without_children,32
62 +,32,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_children_and_adults,0
62 +,32,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_only_children,0
62 +,32,chronically_homeless,2021-02-01,2021-02-28,Q26d,unknown_household_type,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2021-02-01,2021-02-28,Q26d,without_children,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_only_children,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2021-02-01,2021-02-28,Q26d,unknown_household_type,0
Data Not Collected,0,chronically_homeless,2021-02-01,2021-02-28,Q26d,without_children,0
Data Not Collected,0,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_children_and_adults,0
Data Not Collected,0,chronically_homeless,2021-02-01,2021-02-28,Q26d,with_only_children,0
Data Not Collected,0,chronically_homeless,2021-02-01,2021-02-28,Q26d,unknown_household_type,0
