income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2021-02-01,2021-02-28,Q17,income_at_start,184
Earned Income,adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,7
Earned Income,adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,25
Unemployment Insurance,adults,2021-02-01,2021-02-28,Q17,income_at_start,5
Unemployment Insurance,adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2021-02-01,2021-02-28,Q17,income_at_start,132
Supplemental Security Income (SSI),adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,20
Supplemental Security Income (SSI),adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,22
Social Security Disability Insurance (SSDI),adults,2021-02-01,2021-02-28,Q17,income_at_start,86
Social Security Disability Insurance (SSDI),adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,14
Social Security Disability Insurance (SSDI),adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,12
VA Service - Connected Disability Compensation,adults,2021-02-01,2021-02-28,Q17,income_at_start,6
VA Service - Connected Disability Compensation,adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Service - Connected Disability Compensation,adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2021-02-01,2021-02-28,Q17,income_at_start,3
VA Non-Service Connected Disability Pension,adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Non-Service Connected Disability Pension,adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,1
Private Disability Insurance,adults,2021-02-01,2021-02-28,Q17,income_at_start,1
Private Disability Insurance,adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2021-02-01,2021-02-28,Q17,income_at_start,0
Worker's Compensation,adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2021-02-01,2021-02-28,Q17,income_at_start,14
Temporary Assistance for Needy Families (TANF),adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,1
General Assistance (GA),adults,2021-02-01,2021-02-28,Q17,income_at_start,0
General Assistance (GA),adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2021-02-01,2021-02-28,Q17,income_at_start,16
Retirement Income from Social Security,adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,3
Retirement Income from Social Security,adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,1
Pension or retirement income from a former job,adults,2021-02-01,2021-02-28,Q17,income_at_start,5
Pension or retirement income from a former job,adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,1
Pension or retirement income from a former job,adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,0
Child Support,adults,2021-02-01,2021-02-28,Q17,income_at_start,15
Child Support,adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,5
Alimony and other spousal support,adults,2021-02-01,2021-02-28,Q17,income_at_start,1
Alimony and other spousal support,adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,1
Other Source,adults,2021-02-01,2021-02-28,Q17,income_at_start,9
Other Source,adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,1
Other Source,adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,1
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-02-01,2021-02-28,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-02-01,2021-02-28,Q17,income_at_latest_annual_assessment_for_stayers,58
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-02-01,2021-02-28,Q17,income_at_exit_for_leavers,0
