health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2021-02-01,2021-02-28,Q21,at_start,628
MEDICAID,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,38
MEDICAID,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,112
MEDICARE,all_persons,2021-02-01,2021-02-28,Q21,at_start,109
MEDICARE,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,17
MEDICARE,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,13
State Children's Health Insurance Program,all_persons,2021-02-01,2021-02-28,Q21,at_start,5
State Children's Health Insurance Program,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2021-02-01,2021-02-28,Q21,at_start,19
Veteran's Administration (VA) Medical Services,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,11
Veteran's Administration (VA) Medical Services,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,0
Employer - Provided Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_start,35
Employer - Provided Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,4
Health Insurance obtained through COBRA,all_persons,2021-02-01,2021-02-28,Q21,at_start,0
Health Insurance obtained through COBRA,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_start,37
Private Pay Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,2
Private Pay Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,0
State Health Insurance for Adults,all_persons,2021-02-01,2021-02-28,Q21,at_start,6
State Health Insurance for Adults,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,1
State Health Insurance for Adults,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,1
Indian Health Services Program,all_persons,2021-02-01,2021-02-28,Q21,at_start,3
Indian Health Services Program,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,1
Other,all_persons,2021-02-01,2021-02-28,Q21,at_start,10
Other,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,2
No Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_start,309
No Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,11
No Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,48
Client Doesn't Know/Client Refused,all_persons,2021-02-01,2021-02-28,Q21,at_start,2
Client Doesn't Know/Client Refused,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,0
Data Not Collected,all_persons,2021-02-01,2021-02-28,Q21,at_start,81
Data Not Collected,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,412
Data Not Collected,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,2
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2021-02-01,2021-02-28,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,512
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_start,664
1 Source of Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,44
1 Source of Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,109
More than 1 Source of Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_start,90
More than 1 Source of Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_annual_assessment_for_stayers,12
More than 1 Source of Health Insurance,all_persons,2021-02-01,2021-02-28,Q21,at_exit_for_leavers,11
