conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,48,4,0,all_persons,2021-12-01,2021-12-31,Q13b1,without_children,44
Mental Health Disorder,48,4,0,all_persons,2021-12-01,2021-12-31,Q13b1,with_only_children,0
Mental Health Disorder,48,4,0,all_persons,2021-12-01,2021-12-31,Q13b1,unknown_household_type,0
Alcohol Use Disorder,11,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,without_children,11
Alcohol Use Disorder,11,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,with_only_children,0
Alcohol Use Disorder,11,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,unknown_household_type,0
Drug Use Disorder,10,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,without_children,10
Drug Use Disorder,10,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,with_only_children,0
Drug Use Disorder,10,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,12,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,without_children,12
Both Alcohol and Drug Use Disorders,12,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,12,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,unknown_household_type,0
Chronic Health Condition,22,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,without_children,22
Chronic Health Condition,22,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,with_only_children,0
Chronic Health Condition,22,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,unknown_household_type,0
HIV/AIDS,1,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,without_children,1
HIV/AIDS,1,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,with_only_children,0
HIV/AIDS,1,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,unknown_household_type,0
Development Disability,6,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,without_children,6
Development Disability,6,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,with_only_children,0
Development Disability,6,0,0,all_persons,2021-12-01,2021-12-31,Q13b1,unknown_household_type,0
Physical Disability,31,1,0,all_persons,2021-12-01,2021-12-31,Q13b1,without_children,30
Physical Disability,31,1,0,all_persons,2021-12-01,2021-12-31,Q13b1,with_only_children,0
Physical Disability,31,1,0,all_persons,2021-12-01,2021-12-31,Q13b1,unknown_household_type,0
