time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,166,all_persons,2021-12-01,2021-12-31,Q22e,without_children,114
7 days or less,166,all_persons,2021-12-01,2021-12-31,Q22e,with_children_and_adults,52
7 days or less,166,all_persons,2021-12-01,2021-12-31,Q22e,with_only_children,0
7 days or less,166,all_persons,2021-12-01,2021-12-31,Q22e,unknown_household_type,0
8 to 14 days,33,all_persons,2021-12-01,2021-12-31,Q22e,without_children,16
8 to 14 days,33,all_persons,2021-12-01,2021-12-31,Q22e,with_children_and_adults,17
8 to 14 days,33,all_persons,2021-12-01,2021-12-31,Q22e,with_only_children,0
8 to 14 days,33,all_persons,2021-12-01,2021-12-31,Q22e,unknown_household_type,0
15 to 21 days,30,all_persons,2021-12-01,2021-12-31,Q22e,without_children,16
15 to 21 days,30,all_persons,2021-12-01,2021-12-31,Q22e,with_children_and_adults,14
15 to 21 days,30,all_persons,2021-12-01,2021-12-31,Q22e,with_only_children,0
15 to 21 days,30,all_persons,2021-12-01,2021-12-31,Q22e,unknown_household_type,0
22 to 30 days,18,all_persons,2021-12-01,2021-12-31,Q22e,without_children,14
22 to 30 days,18,all_persons,2021-12-01,2021-12-31,Q22e,with_children_and_adults,4
22 to 30 days,18,all_persons,2021-12-01,2021-12-31,Q22e,with_only_children,0
22 to 30 days,18,all_persons,2021-12-01,2021-12-31,Q22e,unknown_household_type,0
31 to 60 days,29,all_persons,2021-12-01,2021-12-31,Q22e,without_children,21
31 to 60 days,29,all_persons,2021-12-01,2021-12-31,Q22e,with_children_and_adults,8
31 to 60 days,29,all_persons,2021-12-01,2021-12-31,Q22e,with_only_children,0
31 to 60 days,29,all_persons,2021-12-01,2021-12-31,Q22e,unknown_household_type,0
61 to 180 days,117,all_persons,2021-12-01,2021-12-31,Q22e,without_children,78
61 to 180 days,117,all_persons,2021-12-01,2021-12-31,Q22e,with_children_and_adults,39
61 to 180 days,117,all_persons,2021-12-01,2021-12-31,Q22e,with_only_children,0
61 to 180 days,117,all_persons,2021-12-01,2021-12-31,Q22e,unknown_household_type,0
181 to 365 days,59,all_persons,2021-12-01,2021-12-31,Q22e,without_children,45
181 to 365 days,59,all_persons,2021-12-01,2021-12-31,Q22e,with_children_and_adults,14
181 to 365 days,59,all_persons,2021-12-01,2021-12-31,Q22e,with_only_children,0
181 to 365 days,59,all_persons,2021-12-01,2021-12-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),51,all_persons,2021-12-01,2021-12-31,Q22e,without_children,49
366-730 days (1-2 years),51,all_persons,2021-12-01,2021-12-31,Q22e,with_children_and_adults,2
366-730 days (1-2 years),51,all_persons,2021-12-01,2021-12-31,Q22e,with_only_children,0
366-730 days (1-2 years),51,all_persons,2021-12-01,2021-12-31,Q22e,unknown_household_type,0
731 days or more,120,all_persons,2021-12-01,2021-12-31,Q22e,without_children,105
731 days or more,120,all_persons,2021-12-01,2021-12-31,Q22e,with_children_and_adults,15
731 days or more,120,all_persons,2021-12-01,2021-12-31,Q22e,with_only_children,0
731 days or more,120,all_persons,2021-12-01,2021-12-31,Q22e,unknown_household_type,0
Total (persons moved into housing),623,all_persons,2021-12-01,2021-12-31,Q22e,without_children,458
Total (persons moved into housing),623,all_persons,2021-12-01,2021-12-31,Q22e,with_children_and_adults,165
Total (persons moved into housing),623,all_persons,2021-12-01,2021-12-31,Q22e,with_only_children,0
Total (persons moved into housing),623,all_persons,2021-12-01,2021-12-31,Q22e,unknown_household_type,0
Not yet moved into housing,26,all_persons,2021-12-01,2021-12-31,Q22e,without_children,18
Not yet moved into housing,26,all_persons,2021-12-01,2021-12-31,Q22e,with_children_and_adults,8
Not yet moved into housing,26,all_persons,2021-12-01,2021-12-31,Q22e,with_only_children,0
Not yet moved into housing,26,all_persons,2021-12-01,2021-12-31,Q22e,unknown_household_type,0
Data not collected,60,all_persons,2021-12-01,2021-12-31,Q22e,without_children,33
Data not collected,60,all_persons,2021-12-01,2021-12-31,Q22e,with_children_and_adults,19
Data not collected,60,all_persons,2021-12-01,2021-12-31,Q22e,with_only_children,3
Data not collected,60,all_persons,2021-12-01,2021-12-31,Q22e,unknown_household_type,5
Total persons,709,all_persons,2021-12-01,2021-12-31,Q22e,without_children,509
Total persons,709,all_persons,2021-12-01,2021-12-31,Q22e,with_children_and_adults,192
Total persons,709,all_persons,2021-12-01,2021-12-31,Q22e,with_only_children,3
Total persons,709,all_persons,2021-12-01,2021-12-31,Q22e,unknown_household_type,5
