conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,269,14,2,all_persons,2021-12-01,2021-12-31,Q13c1,without_children,253
Mental Health Disorder,269,14,2,all_persons,2021-12-01,2021-12-31,Q13c1,with_only_children,0
Mental Health Disorder,269,14,2,all_persons,2021-12-01,2021-12-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,50,0,0,all_persons,2021-12-01,2021-12-31,Q13c1,without_children,50
Alcohol Use Disorder,50,0,0,all_persons,2021-12-01,2021-12-31,Q13c1,with_only_children,0
Alcohol Use Disorder,50,0,0,all_persons,2021-12-01,2021-12-31,Q13c1,unknown_household_type,0
Drug Use Disorder,45,3,0,all_persons,2021-12-01,2021-12-31,Q13c1,without_children,42
Drug Use Disorder,45,3,0,all_persons,2021-12-01,2021-12-31,Q13c1,with_only_children,0
Drug Use Disorder,45,3,0,all_persons,2021-12-01,2021-12-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,50,0,0,all_persons,2021-12-01,2021-12-31,Q13c1,without_children,50
Both Alcohol and Drug Use Disorders,50,0,0,all_persons,2021-12-01,2021-12-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,50,0,0,all_persons,2021-12-01,2021-12-31,Q13c1,unknown_household_type,0
Chronic Health Condition,141,7,1,all_persons,2021-12-01,2021-12-31,Q13c1,without_children,133
Chronic Health Condition,141,7,1,all_persons,2021-12-01,2021-12-31,Q13c1,with_only_children,0
Chronic Health Condition,141,7,1,all_persons,2021-12-01,2021-12-31,Q13c1,unknown_household_type,0
HIV/AIDS,101,7,0,all_persons,2021-12-01,2021-12-31,Q13c1,without_children,94
HIV/AIDS,101,7,0,all_persons,2021-12-01,2021-12-31,Q13c1,with_only_children,0
HIV/AIDS,101,7,0,all_persons,2021-12-01,2021-12-31,Q13c1,unknown_household_type,0
Development Disability,58,1,9,all_persons,2021-12-01,2021-12-31,Q13c1,without_children,47
Development Disability,58,1,9,all_persons,2021-12-01,2021-12-31,Q13c1,with_only_children,0
Development Disability,58,1,9,all_persons,2021-12-01,2021-12-31,Q13c1,unknown_household_type,1
Physical Disability,173,9,0,all_persons,2021-12-01,2021-12-31,Q13c1,without_children,164
Physical Disability,173,9,0,all_persons,2021-12-01,2021-12-31,Q13c1,with_only_children,0
Physical Disability,173,9,0,all_persons,2021-12-01,2021-12-31,Q13c1,unknown_household_type,0
