count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,113,15,37,all_persons,2020-07-01,2020-07-31,Q13b2,without_children,61
None,113,15,37,all_persons,2020-07-01,2020-07-31,Q13b2,with_only_children,0
None,113,15,37,all_persons,2020-07-01,2020-07-31,Q13b2,unknown_household_type,0
1 Condition,44,5,1,all_persons,2020-07-01,2020-07-31,Q13b2,without_children,38
1 Condition,44,5,1,all_persons,2020-07-01,2020-07-31,Q13b2,with_only_children,0
1 Condition,44,5,1,all_persons,2020-07-01,2020-07-31,Q13b2,unknown_household_type,0
2 Conditions,27,0,0,all_persons,2020-07-01,2020-07-31,Q13b2,without_children,27
2 Conditions,27,0,0,all_persons,2020-07-01,2020-07-31,Q13b2,with_only_children,0
2 Conditions,27,0,0,all_persons,2020-07-01,2020-07-31,Q13b2,unknown_household_type,0
3+ Conditions,12,0,0,all_persons,2020-07-01,2020-07-31,Q13b2,without_children,12
3+ Conditions,12,0,0,all_persons,2020-07-01,2020-07-31,Q13b2,with_only_children,0
3+ Conditions,12,0,0,all_persons,2020-07-01,2020-07-31,Q13b2,unknown_household_type,0
Condition Unknown,57,1,0,all_persons,2020-07-01,2020-07-31,Q13b2,without_children,56
Condition Unknown,57,1,0,all_persons,2020-07-01,2020-07-31,Q13b2,with_only_children,0
Condition Unknown,57,1,0,all_persons,2020-07-01,2020-07-31,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2020-07-01,2020-07-31,Q13b2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2020-07-01,2020-07-31,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2020-07-01,2020-07-31,Q13b2,unknown_household_type,0
Data Not Collected,1,0,0,all_persons,2020-07-01,2020-07-31,Q13b2,without_children,1
Data Not Collected,1,0,0,all_persons,2020-07-01,2020-07-31,Q13b2,with_only_children,0
Data Not Collected,1,0,0,all_persons,2020-07-01,2020-07-31,Q13b2,unknown_household_type,0
