conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,103,17,4,stayers,2016-09-01,2016-09-30,Q13c1,without_children,82
Mental Health Disorder,103,17,4,stayers,2016-09-01,2016-09-30,Q13c1,with_only_children,0
Mental Health Disorder,103,17,4,stayers,2016-09-01,2016-09-30,Q13c1,unknown_household_type,0
Alcohol Use Disorder,14,0,0,stayers,2016-09-01,2016-09-30,Q13c1,without_children,14
Alcohol Use Disorder,14,0,0,stayers,2016-09-01,2016-09-30,Q13c1,with_only_children,0
Alcohol Use Disorder,14,0,0,stayers,2016-09-01,2016-09-30,Q13c1,unknown_household_type,0
Drug Use Disorder,12,5,0,stayers,2016-09-01,2016-09-30,Q13c1,without_children,6
Drug Use Disorder,12,5,0,stayers,2016-09-01,2016-09-30,Q13c1,with_only_children,1
Drug Use Disorder,12,5,0,stayers,2016-09-01,2016-09-30,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,15,1,0,stayers,2016-09-01,2016-09-30,Q13c1,without_children,14
Both Alcohol and Drug Use Disorders,15,1,0,stayers,2016-09-01,2016-09-30,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,15,1,0,stayers,2016-09-01,2016-09-30,Q13c1,unknown_household_type,0
Chronic Health Condition,48,6,6,stayers,2016-09-01,2016-09-30,Q13c1,without_children,36
Chronic Health Condition,48,6,6,stayers,2016-09-01,2016-09-30,Q13c1,with_only_children,0
Chronic Health Condition,48,6,6,stayers,2016-09-01,2016-09-30,Q13c1,unknown_household_type,0
HIV/AIDS,92,1,0,stayers,2016-09-01,2016-09-30,Q13c1,without_children,90
HIV/AIDS,92,1,0,stayers,2016-09-01,2016-09-30,Q13c1,with_only_children,1
HIV/AIDS,92,1,0,stayers,2016-09-01,2016-09-30,Q13c1,unknown_household_type,0
Development Disability,18,4,7,stayers,2016-09-01,2016-09-30,Q13c1,without_children,7
Development Disability,18,4,7,stayers,2016-09-01,2016-09-30,Q13c1,with_only_children,0
Development Disability,18,4,7,stayers,2016-09-01,2016-09-30,Q13c1,unknown_household_type,0
Physical Disability,58,8,6,stayers,2016-09-01,2016-09-30,Q13c1,without_children,44
Physical Disability,58,8,6,stayers,2016-09-01,2016-09-30,Q13c1,with_only_children,0
Physical Disability,58,8,6,stayers,2016-09-01,2016-09-30,Q13c1,unknown_household_type,0
