income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2022-03-01,2022-03-31,Q17,income_at_start,274
Earned Income,adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,10
Earned Income,adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,38
Unemployment Insurance,adults,2022-03-01,2022-03-31,Q17,income_at_start,4
Unemployment Insurance,adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2022-03-01,2022-03-31,Q17,income_at_start,160
Supplemental Security Income (SSI),adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,21
Supplemental Security Income (SSI),adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,20
Social Security Disability Insurance (SSDI),adults,2022-03-01,2022-03-31,Q17,income_at_start,108
Social Security Disability Insurance (SSDI),adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,13
Social Security Disability Insurance (SSDI),adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,13
VA Service - Connected Disability Compensation,adults,2022-03-01,2022-03-31,Q17,income_at_start,10
VA Service - Connected Disability Compensation,adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,1
VA Service - Connected Disability Compensation,adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,2
VA Non-Service Connected Disability Pension,adults,2022-03-01,2022-03-31,Q17,income_at_start,6
VA Non-Service Connected Disability Pension,adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Non-Service Connected Disability Pension,adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2022-03-01,2022-03-31,Q17,income_at_start,0
Private Disability Insurance,adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2022-03-01,2022-03-31,Q17,income_at_start,0
Worker's Compensation,adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2022-03-01,2022-03-31,Q17,income_at_start,21
Temporary Assistance for Needy Families (TANF),adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,5
General Assistance (GA),adults,2022-03-01,2022-03-31,Q17,income_at_start,0
General Assistance (GA),adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2022-03-01,2022-03-31,Q17,income_at_start,27
Retirement Income from Social Security,adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,5
Retirement Income from Social Security,adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,2
Pension or retirement income from a former job,adults,2022-03-01,2022-03-31,Q17,income_at_start,6
Pension or retirement income from a former job,adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,0
Child Support,adults,2022-03-01,2022-03-31,Q17,income_at_start,13
Child Support,adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,2
Alimony and other spousal support,adults,2022-03-01,2022-03-31,Q17,income_at_start,0
Alimony and other spousal support,adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2022-03-01,2022-03-31,Q17,income_at_start,12
Other Source,adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,2
Adults with Income Information at Start and Annual Assessment/Exit,adults,2022-03-01,2022-03-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2022-03-01,2022-03-31,Q17,income_at_latest_annual_assessment_for_stayers,56
Adults with Income Information at Start and Annual Assessment/Exit,adults,2022-03-01,2022-03-31,Q17,income_at_exit_for_leavers,0
