count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,731,165,217,all_persons,2022-03-01,2022-03-31,Q13c2,without_children,319
None,731,165,217,all_persons,2022-03-01,2022-03-31,Q13c2,with_only_children,20
None,731,165,217,all_persons,2022-03-01,2022-03-31,Q13c2,unknown_household_type,10
1 Condition,339,32,15,all_persons,2022-03-01,2022-03-31,Q13c2,without_children,290
1 Condition,339,32,15,all_persons,2022-03-01,2022-03-31,Q13c2,with_only_children,0
1 Condition,339,32,15,all_persons,2022-03-01,2022-03-31,Q13c2,unknown_household_type,2
2 Conditions,142,6,1,all_persons,2022-03-01,2022-03-31,Q13c2,without_children,135
2 Conditions,142,6,1,all_persons,2022-03-01,2022-03-31,Q13c2,with_only_children,0
2 Conditions,142,6,1,all_persons,2022-03-01,2022-03-31,Q13c2,unknown_household_type,0
3+ Conditions,118,1,0,all_persons,2022-03-01,2022-03-31,Q13c2,without_children,117
3+ Conditions,118,1,0,all_persons,2022-03-01,2022-03-31,Q13c2,with_only_children,0
3+ Conditions,118,1,0,all_persons,2022-03-01,2022-03-31,Q13c2,unknown_household_type,0
Condition Unknown,81,6,5,all_persons,2022-03-01,2022-03-31,Q13c2,without_children,69
Condition Unknown,81,6,5,all_persons,2022-03-01,2022-03-31,Q13c2,with_only_children,1
Condition Unknown,81,6,5,all_persons,2022-03-01,2022-03-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,5,0,0,all_persons,2022-03-01,2022-03-31,Q13c2,without_children,5
Client Doesn't Know/Client Refused,5,0,0,all_persons,2022-03-01,2022-03-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,5,0,0,all_persons,2022-03-01,2022-03-31,Q13c2,unknown_household_type,0
Data Not Collected,142,24,69,all_persons,2022-03-01,2022-03-31,Q13c2,without_children,29
Data Not Collected,142,24,69,all_persons,2022-03-01,2022-03-31,Q13c2,with_only_children,13
Data Not Collected,142,24,69,all_persons,2022-03-01,2022-03-31,Q13c2,unknown_household_type,7
