conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,175,17,3,start,2019-01-01,2019-01-31,Q13a1,without_children,155
Mental Health Disorder,175,17,3,start,2019-01-01,2019-01-31,Q13a1,with_only_children,0
Mental Health Disorder,175,17,3,start,2019-01-01,2019-01-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,29,0,0,start,2019-01-01,2019-01-31,Q13a1,without_children,29
Alcohol Use Disorder,29,0,0,start,2019-01-01,2019-01-31,Q13a1,with_only_children,0
Alcohol Use Disorder,29,0,0,start,2019-01-01,2019-01-31,Q13a1,unknown_household_type,0
Drug Use Disorder,20,6,0,start,2019-01-01,2019-01-31,Q13a1,without_children,14
Drug Use Disorder,20,6,0,start,2019-01-01,2019-01-31,Q13a1,with_only_children,0
Drug Use Disorder,20,6,0,start,2019-01-01,2019-01-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,23,0,0,start,2019-01-01,2019-01-31,Q13a1,without_children,23
Both Alcohol and Drug Use Disorders,23,0,0,start,2019-01-01,2019-01-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,23,0,0,start,2019-01-01,2019-01-31,Q13a1,unknown_household_type,0
Chronic Health Condition,73,5,4,start,2019-01-01,2019-01-31,Q13a1,without_children,64
Chronic Health Condition,73,5,4,start,2019-01-01,2019-01-31,Q13a1,with_only_children,0
Chronic Health Condition,73,5,4,start,2019-01-01,2019-01-31,Q13a1,unknown_household_type,0
HIV/AIDS,77,6,0,start,2019-01-01,2019-01-31,Q13a1,without_children,71
HIV/AIDS,77,6,0,start,2019-01-01,2019-01-31,Q13a1,with_only_children,0
HIV/AIDS,77,6,0,start,2019-01-01,2019-01-31,Q13a1,unknown_household_type,0
Development Disability,42,4,12,start,2019-01-01,2019-01-31,Q13a1,without_children,26
Development Disability,42,4,12,start,2019-01-01,2019-01-31,Q13a1,with_only_children,0
Development Disability,42,4,12,start,2019-01-01,2019-01-31,Q13a1,unknown_household_type,0
Physical Disability,115,9,3,start,2019-01-01,2019-01-31,Q13a1,without_children,103
Physical Disability,115,9,3,start,2019-01-01,2019-01-31,Q13a1,with_only_children,0
Physical Disability,115,9,3,start,2019-01-01,2019-01-31,Q13a1,unknown_household_type,0
