age_group,total,population,start_date,end_date,question,household_type,count
12 - 17,12,youth,2019-01-01,2019-01-31,Q27a,without_children,0
12 - 17,12,youth,2019-01-01,2019-01-31,Q27a,with_children_and_adults,4
12 - 17,12,youth,2019-01-01,2019-01-31,Q27a,with_only_children,8
12 - 17,12,youth,2019-01-01,2019-01-31,Q27a,unknown_household_type,0
18 - 24,45,youth,2019-01-01,2019-01-31,Q27a,without_children,33
18 - 24,45,youth,2019-01-01,2019-01-31,Q27a,with_children_and_adults,12
18 - 24,45,youth,2019-01-01,2019-01-31,Q27a,with_only_children,0
18 - 24,45,youth,2019-01-01,2019-01-31,Q27a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,youth,2019-01-01,2019-01-31,Q27a,without_children,0
Client Doesn't Know/Client Refused,0,youth,2019-01-01,2019-01-31,Q27a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,youth,2019-01-01,2019-01-31,Q27a,with_only_children,0
Client Doesn't Know/Client Refused,0,youth,2019-01-01,2019-01-31,Q27a,unknown_household_type,0
Data Not Collected,0,youth,2019-01-01,2019-01-31,Q27a,without_children,0
Data Not Collected,0,youth,2019-01-01,2019-01-31,Q27a,with_children_and_adults,0
Data Not Collected,0,youth,2019-01-01,2019-01-31,Q27a,with_only_children,0
Data Not Collected,0,youth,2019-01-01,2019-01-31,Q27a,unknown_household_type,0
