income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2019-01-01,2019-01-31,Q17,income_at_start,197
Earned Income,adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,9
Earned Income,adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,86
Unemployment Insurance,adults,2019-01-01,2019-01-31,Q17,income_at_start,2
Unemployment Insurance,adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2019-01-01,2019-01-31,Q17,income_at_start,88
Supplemental Security Income (SSI),adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,23
Supplemental Security Income (SSI),adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,31
Social Security Disability Insurance (SSDI),adults,2019-01-01,2019-01-31,Q17,income_at_start,85
Social Security Disability Insurance (SSDI),adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,10
Social Security Disability Insurance (SSDI),adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,26
VA Service - Connected Disability Compensation,adults,2019-01-01,2019-01-31,Q17,income_at_start,6
VA Service - Connected Disability Compensation,adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,4
VA Service - Connected Disability Compensation,adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,1
VA Non-Service Connected Disability Pension,adults,2019-01-01,2019-01-31,Q17,income_at_start,4
VA Non-Service Connected Disability Pension,adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Non-Service Connected Disability Pension,adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,1
Private Disability Insurance,adults,2019-01-01,2019-01-31,Q17,income_at_start,1
Private Disability Insurance,adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2019-01-01,2019-01-31,Q17,income_at_start,0
Worker's Compensation,adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2019-01-01,2019-01-31,Q17,income_at_start,16
Temporary Assistance for Needy Families (TANF),adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,7
General Assistance (GA),adults,2019-01-01,2019-01-31,Q17,income_at_start,1
General Assistance (GA),adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2019-01-01,2019-01-31,Q17,income_at_start,6
Retirement Income from Social Security,adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Retirement Income from Social Security,adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,2
Pension or retirement income from a former job,adults,2019-01-01,2019-01-31,Q17,income_at_start,8
Pension or retirement income from a former job,adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,2
Child Support,adults,2019-01-01,2019-01-31,Q17,income_at_start,20
Child Support,adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Child Support,adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,10
Alimony and other spousal support,adults,2019-01-01,2019-01-31,Q17,income_at_start,1
Alimony and other spousal support,adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2019-01-01,2019-01-31,Q17,income_at_start,7
Other Source,adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,6
Adults with Income Information at Start and Annual Assessment/Exit,adults,2019-01-01,2019-01-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2019-01-01,2019-01-31,Q17,income_at_latest_annual_assessment_for_stayers,52
Adults with Income Information at Start and Annual Assessment/Exit,adults,2019-01-01,2019-01-31,Q17,income_at_exit_for_leavers,0
