conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,30,5,0,all_persons,2019-01-01,2019-01-31,Q13b1,without_children,25
Mental Health Disorder,30,5,0,all_persons,2019-01-01,2019-01-31,Q13b1,with_only_children,0
Mental Health Disorder,30,5,0,all_persons,2019-01-01,2019-01-31,Q13b1,unknown_household_type,0
Alcohol Use Disorder,3,0,0,all_persons,2019-01-01,2019-01-31,Q13b1,without_children,3
Alcohol Use Disorder,3,0,0,all_persons,2019-01-01,2019-01-31,Q13b1,with_only_children,0
Alcohol Use Disorder,3,0,0,all_persons,2019-01-01,2019-01-31,Q13b1,unknown_household_type,0
Drug Use Disorder,4,0,0,all_persons,2019-01-01,2019-01-31,Q13b1,without_children,4
Drug Use Disorder,4,0,0,all_persons,2019-01-01,2019-01-31,Q13b1,with_only_children,0
Drug Use Disorder,4,0,0,all_persons,2019-01-01,2019-01-31,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,1,0,0,all_persons,2019-01-01,2019-01-31,Q13b1,without_children,1
Both Alcohol and Drug Use Disorders,1,0,0,all_persons,2019-01-01,2019-01-31,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,1,0,0,all_persons,2019-01-01,2019-01-31,Q13b1,unknown_household_type,0
Chronic Health Condition,14,1,1,all_persons,2019-01-01,2019-01-31,Q13b1,without_children,12
Chronic Health Condition,14,1,1,all_persons,2019-01-01,2019-01-31,Q13b1,with_only_children,0
Chronic Health Condition,14,1,1,all_persons,2019-01-01,2019-01-31,Q13b1,unknown_household_type,0
HIV/AIDS,2,0,0,all_persons,2019-01-01,2019-01-31,Q13b1,without_children,2
HIV/AIDS,2,0,0,all_persons,2019-01-01,2019-01-31,Q13b1,with_only_children,0
HIV/AIDS,2,0,0,all_persons,2019-01-01,2019-01-31,Q13b1,unknown_household_type,0
Development Disability,4,1,1,all_persons,2019-01-01,2019-01-31,Q13b1,without_children,2
Development Disability,4,1,1,all_persons,2019-01-01,2019-01-31,Q13b1,with_only_children,0
Development Disability,4,1,1,all_persons,2019-01-01,2019-01-31,Q13b1,unknown_household_type,0
Physical Disability,36,3,1,all_persons,2019-01-01,2019-01-31,Q13b1,without_children,32
Physical Disability,36,3,1,all_persons,2019-01-01,2019-01-31,Q13b1,with_only_children,0
Physical Disability,36,3,1,all_persons,2019-01-01,2019-01-31,Q13b1,unknown_household_type,0
