health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2019-01-01,2019-01-31,Q21,at_start,436
MEDICAID,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,28
MEDICAID,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,134
MEDICARE,all_persons,2019-01-01,2019-01-31,Q21,at_start,91
MEDICARE,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,12
MEDICARE,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,25
State Children's Health Insurance Program,all_persons,2019-01-01,2019-01-31,Q21,at_start,5
State Children's Health Insurance Program,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,1
Veteran's Administration (VA) Medical Services,all_persons,2019-01-01,2019-01-31,Q21,at_start,17
Veteran's Administration (VA) Medical Services,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,15
Veteran's Administration (VA) Medical Services,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,1
Employer - Provided Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_start,19
Employer - Provided Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,11
Health Insurance obtained through COBRA,all_persons,2019-01-01,2019-01-31,Q21,at_start,1
Health Insurance obtained through COBRA,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_start,38
Private Pay Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,1
Private Pay Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,9
State Health Insurance for Adults,all_persons,2019-01-01,2019-01-31,Q21,at_start,10
State Health Insurance for Adults,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,0
State Health Insurance for Adults,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,5
Indian Health Services Program,all_persons,2019-01-01,2019-01-31,Q21,at_start,1
Indian Health Services Program,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,0
Other,all_persons,2019-01-01,2019-01-31,Q21,at_start,5
Other,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,3
No Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_start,306
No Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,13
No Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,94
Client Doesn't Know/Client Refused,all_persons,2019-01-01,2019-01-31,Q21,at_start,2
Client Doesn't Know/Client Refused,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,1
Data Not Collected,all_persons,2019-01-01,2019-01-31,Q21,at_start,24
Data Not Collected,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,77
Data Not Collected,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,1
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2019-01-01,2019-01-31,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,478
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_start,472
1 Source of Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,33
1 Source of Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,145
More than 1 Source of Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_start,70
More than 1 Source of Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_annual_assessment_for_stayers,10
More than 1 Source of Health Insurance,all_persons,2019-01-01,2019-01-31,Q21,at_exit_for_leavers,22
