conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,144,12,3,all_persons,2019-01-01,2019-01-31,Q13c1,without_children,129
Mental Health Disorder,144,12,3,all_persons,2019-01-01,2019-01-31,Q13c1,with_only_children,0
Mental Health Disorder,144,12,3,all_persons,2019-01-01,2019-01-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,26,0,0,all_persons,2019-01-01,2019-01-31,Q13c1,without_children,26
Alcohol Use Disorder,26,0,0,all_persons,2019-01-01,2019-01-31,Q13c1,with_only_children,0
Alcohol Use Disorder,26,0,0,all_persons,2019-01-01,2019-01-31,Q13c1,unknown_household_type,0
Drug Use Disorder,16,6,0,all_persons,2019-01-01,2019-01-31,Q13c1,without_children,10
Drug Use Disorder,16,6,0,all_persons,2019-01-01,2019-01-31,Q13c1,with_only_children,0
Drug Use Disorder,16,6,0,all_persons,2019-01-01,2019-01-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,22,0,0,all_persons,2019-01-01,2019-01-31,Q13c1,without_children,22
Both Alcohol and Drug Use Disorders,22,0,0,all_persons,2019-01-01,2019-01-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,22,0,0,all_persons,2019-01-01,2019-01-31,Q13c1,unknown_household_type,0
Chronic Health Condition,61,5,3,all_persons,2019-01-01,2019-01-31,Q13c1,without_children,53
Chronic Health Condition,61,5,3,all_persons,2019-01-01,2019-01-31,Q13c1,with_only_children,0
Chronic Health Condition,61,5,3,all_persons,2019-01-01,2019-01-31,Q13c1,unknown_household_type,0
HIV/AIDS,75,6,0,all_persons,2019-01-01,2019-01-31,Q13c1,without_children,69
HIV/AIDS,75,6,0,all_persons,2019-01-01,2019-01-31,Q13c1,with_only_children,0
HIV/AIDS,75,6,0,all_persons,2019-01-01,2019-01-31,Q13c1,unknown_household_type,0
Development Disability,39,3,11,all_persons,2019-01-01,2019-01-31,Q13c1,without_children,25
Development Disability,39,3,11,all_persons,2019-01-01,2019-01-31,Q13c1,with_only_children,0
Development Disability,39,3,11,all_persons,2019-01-01,2019-01-31,Q13c1,unknown_household_type,0
Physical Disability,79,6,2,all_persons,2019-01-01,2019-01-31,Q13c1,without_children,71
Physical Disability,79,6,2,all_persons,2019-01-01,2019-01-31,Q13c1,with_only_children,0
Physical Disability,79,6,2,all_persons,2019-01-01,2019-01-31,Q13c1,unknown_household_type,0
