conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_start,2
Mental Health Disorder,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_latest_assessment_for_stayers,2
Mental Health Disorder,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_exit_for_leavers,0
Alcohol Use Disorder,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_start,2
Alcohol Use Disorder,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_latest_assessment_for_stayers,1
Alcohol Use Disorder,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_exit_for_leavers,1
Drug Use Disorder,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_start,0
Drug Use Disorder,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_latest_assessment_for_stayers,0
Drug Use Disorder,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_start,0
Both Alcohol and Drug Use Disorders,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_latest_assessment_for_stayers,0
Both Alcohol and Drug Use Disorders,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_start,3
Chronic Health Condition,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_latest_assessment_for_stayers,2
Chronic Health Condition,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_exit_for_leavers,1
HIV/AIDS,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_start,1
HIV/AIDS,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_start,1
Development Disability,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_latest_assessment_for_stayers,1
Development Disability,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_start,6
Physical Disability,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_latest_assessment_for_stayers,3
Physical Disability,veterans,2015-11-01,2015-11-30,Q25e,conditions_at_exit_for_leavers,3
