count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,353,102,149,start,2015-11-01,2015-11-30,Q13a2,without_children,99
None,353,102,149,start,2015-11-01,2015-11-30,Q13a2,with_only_children,3
None,353,102,149,start,2015-11-01,2015-11-30,Q13a2,unknown_household_type,0
1 Condition,140,17,14,start,2015-11-01,2015-11-30,Q13a2,without_children,109
1 Condition,140,17,14,start,2015-11-01,2015-11-30,Q13a2,with_only_children,0
1 Condition,140,17,14,start,2015-11-01,2015-11-30,Q13a2,unknown_household_type,0
2 Conditions,77,9,3,start,2015-11-01,2015-11-30,Q13a2,without_children,65
2 Conditions,77,9,3,start,2015-11-01,2015-11-30,Q13a2,with_only_children,0
2 Conditions,77,9,3,start,2015-11-01,2015-11-30,Q13a2,unknown_household_type,0
3+ Conditions,46,6,1,start,2015-11-01,2015-11-30,Q13a2,without_children,39
3+ Conditions,46,6,1,start,2015-11-01,2015-11-30,Q13a2,with_only_children,0
3+ Conditions,46,6,1,start,2015-11-01,2015-11-30,Q13a2,unknown_household_type,0
Condition Unknown,4,2,1,start,2015-11-01,2015-11-30,Q13a2,without_children,1
Condition Unknown,4,2,1,start,2015-11-01,2015-11-30,Q13a2,with_only_children,0
Condition Unknown,4,2,1,start,2015-11-01,2015-11-30,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,2,0,1,start,2015-11-01,2015-11-30,Q13a2,without_children,1
Client Doesn't Know/Client Refused,2,0,1,start,2015-11-01,2015-11-30,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,2,0,1,start,2015-11-01,2015-11-30,Q13a2,unknown_household_type,0
Data Not Collected,7,0,3,start,2015-11-01,2015-11-30,Q13a2,without_children,2
Data Not Collected,7,0,3,start,2015-11-01,2015-11-30,Q13a2,with_only_children,0
Data Not Collected,7,0,3,start,2015-11-01,2015-11-30,Q13a2,unknown_household_type,2
