count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,94,30,38,all_persons,2015-11-01,2015-11-30,Q13b2,without_children,26
None,94,30,38,all_persons,2015-11-01,2015-11-30,Q13b2,with_only_children,0
None,94,30,38,all_persons,2015-11-01,2015-11-30,Q13b2,unknown_household_type,0
1 Condition,20,2,4,all_persons,2015-11-01,2015-11-30,Q13b2,without_children,14
1 Condition,20,2,4,all_persons,2015-11-01,2015-11-30,Q13b2,with_only_children,0
1 Condition,20,2,4,all_persons,2015-11-01,2015-11-30,Q13b2,unknown_household_type,0
2 Conditions,13,1,2,all_persons,2015-11-01,2015-11-30,Q13b2,without_children,10
2 Conditions,13,1,2,all_persons,2015-11-01,2015-11-30,Q13b2,with_only_children,0
2 Conditions,13,1,2,all_persons,2015-11-01,2015-11-30,Q13b2,unknown_household_type,0
3+ Conditions,7,2,0,all_persons,2015-11-01,2015-11-30,Q13b2,without_children,5
3+ Conditions,7,2,0,all_persons,2015-11-01,2015-11-30,Q13b2,with_only_children,0
3+ Conditions,7,2,0,all_persons,2015-11-01,2015-11-30,Q13b2,unknown_household_type,0
Condition Unknown,1,1,0,all_persons,2015-11-01,2015-11-30,Q13b2,without_children,0
Condition Unknown,1,1,0,all_persons,2015-11-01,2015-11-30,Q13b2,with_only_children,0
Condition Unknown,1,1,0,all_persons,2015-11-01,2015-11-30,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,2,0,1,all_persons,2015-11-01,2015-11-30,Q13b2,without_children,1
Client Doesn't Know/Client Refused,2,0,1,all_persons,2015-11-01,2015-11-30,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,2,0,1,all_persons,2015-11-01,2015-11-30,Q13b2,unknown_household_type,0
Data Not Collected,0,0,0,all_persons,2015-11-01,2015-11-30,Q13b2,without_children,0
Data Not Collected,0,0,0,all_persons,2015-11-01,2015-11-30,Q13b2,with_only_children,0
Data Not Collected,0,0,0,all_persons,2015-11-01,2015-11-30,Q13b2,unknown_household_type,0
