conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,192,12,3,all_persons,2020-10-01,2020-10-31,Q13c1,without_children,177
Mental Health Disorder,192,12,3,all_persons,2020-10-01,2020-10-31,Q13c1,with_only_children,0
Mental Health Disorder,192,12,3,all_persons,2020-10-01,2020-10-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,38,0,0,all_persons,2020-10-01,2020-10-31,Q13c1,without_children,38
Alcohol Use Disorder,38,0,0,all_persons,2020-10-01,2020-10-31,Q13c1,with_only_children,0
Alcohol Use Disorder,38,0,0,all_persons,2020-10-01,2020-10-31,Q13c1,unknown_household_type,0
Drug Use Disorder,27,1,0,all_persons,2020-10-01,2020-10-31,Q13c1,without_children,26
Drug Use Disorder,27,1,0,all_persons,2020-10-01,2020-10-31,Q13c1,with_only_children,0
Drug Use Disorder,27,1,0,all_persons,2020-10-01,2020-10-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,38,0,0,all_persons,2020-10-01,2020-10-31,Q13c1,without_children,38
Both Alcohol and Drug Use Disorders,38,0,0,all_persons,2020-10-01,2020-10-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,38,0,0,all_persons,2020-10-01,2020-10-31,Q13c1,unknown_household_type,0
Chronic Health Condition,106,5,1,all_persons,2020-10-01,2020-10-31,Q13c1,without_children,100
Chronic Health Condition,106,5,1,all_persons,2020-10-01,2020-10-31,Q13c1,with_only_children,0
Chronic Health Condition,106,5,1,all_persons,2020-10-01,2020-10-31,Q13c1,unknown_household_type,0
HIV/AIDS,97,8,0,all_persons,2020-10-01,2020-10-31,Q13c1,without_children,88
HIV/AIDS,97,8,0,all_persons,2020-10-01,2020-10-31,Q13c1,with_only_children,0
HIV/AIDS,97,8,0,all_persons,2020-10-01,2020-10-31,Q13c1,unknown_household_type,1
Development Disability,48,3,10,all_persons,2020-10-01,2020-10-31,Q13c1,without_children,34
Development Disability,48,3,10,all_persons,2020-10-01,2020-10-31,Q13c1,with_only_children,0
Development Disability,48,3,10,all_persons,2020-10-01,2020-10-31,Q13c1,unknown_household_type,1
Physical Disability,104,6,1,all_persons,2020-10-01,2020-10-31,Q13c1,without_children,97
Physical Disability,104,6,1,all_persons,2020-10-01,2020-10-31,Q13c1,with_only_children,0
Physical Disability,104,6,1,all_persons,2020-10-01,2020-10-31,Q13c1,unknown_household_type,0
