dv_fleeing,total,population,start_date,end_date,question,household_type,count
Yes,35,all_persons,2020-10-01,2020-10-31,Q14b,without_children,29
Yes,35,all_persons,2020-10-01,2020-10-31,Q14b,with_children_and_adults,6
Yes,35,all_persons,2020-10-01,2020-10-31,Q14b,with_only_children,0
Yes,35,all_persons,2020-10-01,2020-10-31,Q14b,unknown_household_type,0
No,185,all_persons,2020-10-01,2020-10-31,Q14b,without_children,138
No,185,all_persons,2020-10-01,2020-10-31,Q14b,with_children_and_adults,47
No,185,all_persons,2020-10-01,2020-10-31,Q14b,with_only_children,0
No,185,all_persons,2020-10-01,2020-10-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2020-10-01,2020-10-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2020-10-01,2020-10-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2020-10-01,2020-10-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2020-10-01,2020-10-31,Q14b,unknown_household_type,0
Data Not Collected,11,all_persons,2020-10-01,2020-10-31,Q14b,without_children,10
Data Not Collected,11,all_persons,2020-10-01,2020-10-31,Q14b,with_children_and_adults,1
Data Not Collected,11,all_persons,2020-10-01,2020-10-31,Q14b,with_only_children,0
Data Not Collected,11,all_persons,2020-10-01,2020-10-31,Q14b,unknown_household_type,0
