gender_identity,total,population,start_date,end_date,question,household_type,count
Male,462,adults,2020-10-01,2020-10-31,Q10a,without_children,413
Male,462,adults,2020-10-01,2020-10-31,Q10a,with_children_and_adults,46
Male,462,adults,2020-10-01,2020-10-31,Q10a,unknown_household_type,3
Female,400,adults,2020-10-01,2020-10-31,Q10a,without_children,287
Female,400,adults,2020-10-01,2020-10-31,Q10a,with_children_and_adults,112
Female,400,adults,2020-10-01,2020-10-31,Q10a,unknown_household_type,1
No Single Gender,2,adults,2020-10-01,2020-10-31,Q10a,without_children,2
No Single Gender,2,adults,2020-10-01,2020-10-31,Q10a,with_children_and_adults,0
No Single Gender,2,adults,2020-10-01,2020-10-31,Q10a,unknown_household_type,0
Questioning,0,adults,2020-10-01,2020-10-31,Q10a,without_children,0
Questioning,0,adults,2020-10-01,2020-10-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2020-10-01,2020-10-31,Q10a,unknown_household_type,0
Transgender,4,adults,2020-10-01,2020-10-31,Q10a,without_children,4
Transgender,4,adults,2020-10-01,2020-10-31,Q10a,with_children_and_adults,0
Transgender,4,adults,2020-10-01,2020-10-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2020-10-01,2020-10-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2020-10-01,2020-10-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2020-10-01,2020-10-31,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2020-10-01,2020-10-31,Q10a,without_children,0
Data Not Collected,0,adults,2020-10-01,2020-10-31,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2020-10-01,2020-10-31,Q10a,unknown_household_type,0
