living_situation,total,population,start_date,end_date,question,category,household_type,count
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",136,all_persons,2020-10-01,2020-10-31,Q15,Homeless Situations,without_children,117
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",136,all_persons,2020-10-01,2020-10-31,Q15,Homeless Situations,with_children_and_adults,19
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",136,all_persons,2020-10-01,2020-10-31,Q15,Homeless Situations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",136,all_persons,2020-10-01,2020-10-31,Q15,Homeless Situations,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2020-10-01,2020-10-31,Q15,NA,without_children,2
Transitional housing for homeless persons (including homeless youth),2,all_persons,2020-10-01,2020-10-31,Q15,NA,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2020-10-01,2020-10-31,Q15,NA,with_only_children,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2020-10-01,2020-10-31,Q15,NA,unknown_household_type,0
Place not meant for human habitation,204,all_persons,2020-10-01,2020-10-31,Q15,NA,without_children,185
Place not meant for human habitation,204,all_persons,2020-10-01,2020-10-31,Q15,NA,with_children_and_adults,19
Place not meant for human habitation,204,all_persons,2020-10-01,2020-10-31,Q15,NA,with_only_children,0
Place not meant for human habitation,204,all_persons,2020-10-01,2020-10-31,Q15,NA,unknown_household_type,0
Safe Haven,4,all_persons,2020-10-01,2020-10-31,Q15,NA,without_children,2
Safe Haven,4,all_persons,2020-10-01,2020-10-31,Q15,NA,with_children_and_adults,2
Safe Haven,4,all_persons,2020-10-01,2020-10-31,Q15,NA,with_only_children,0
Safe Haven,4,all_persons,2020-10-01,2020-10-31,Q15,NA,unknown_household_type,0
Host Home,1,all_persons,2020-10-01,2020-10-31,Q15,NA,without_children,1
Host Home,1,all_persons,2020-10-01,2020-10-31,Q15,NA,with_children_and_adults,0
Host Home,1,all_persons,2020-10-01,2020-10-31,Q15,NA,with_only_children,0
Host Home,1,all_persons,2020-10-01,2020-10-31,Q15,NA,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,4,all_persons,2020-10-01,2020-10-31,Q15,Institutional Settings,without_children,4
Psychiatric hospital or other psychiatric facility,4,all_persons,2020-10-01,2020-10-31,Q15,Institutional Settings,with_children_and_adults,0
