gender_identity,total,population,start_date,end_date,question,household_type,count
Male,177,children,2022-01-01,2022-01-31,Q10b,with_children_and_adults,165
Male,177,children,2022-01-01,2022-01-31,Q10b,with_only_children,12
Male,177,children,2022-01-01,2022-01-31,Q10b,unknown_household_type,0
Female,167,children,2022-01-01,2022-01-31,Q10b,with_children_and_adults,148
Female,167,children,2022-01-01,2022-01-31,Q10b,with_only_children,19
Female,167,children,2022-01-01,2022-01-31,Q10b,unknown_household_type,0
No Single Gender,0,children,2022-01-01,2022-01-31,Q10b,with_children_and_adults,0
No Single Gender,0,children,2022-01-01,2022-01-31,Q10b,with_only_children,0
No Single Gender,0,children,2022-01-01,2022-01-31,Q10b,unknown_household_type,0
Questioning,0,children,2022-01-01,2022-01-31,Q10b,with_children_and_adults,0
Questioning,0,children,2022-01-01,2022-01-31,Q10b,with_only_children,0
Questioning,0,children,2022-01-01,2022-01-31,Q10b,unknown_household_type,0
Transgender,0,children,2022-01-01,2022-01-31,Q10b,with_children_and_adults,0
Transgender,0,children,2022-01-01,2022-01-31,Q10b,with_only_children,0
Transgender,0,children,2022-01-01,2022-01-31,Q10b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,children,2022-01-01,2022-01-31,Q10b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,children,2022-01-01,2022-01-31,Q10b,with_only_children,0
Client Doesn't Know/Client Refused,0,children,2022-01-01,2022-01-31,Q10b,unknown_household_type,0
Data Not Collected,4,children,2022-01-01,2022-01-31,Q10b,with_children_and_adults,3
Data Not Collected,4,children,2022-01-01,2022-01-31,Q10b,with_only_children,1
Data Not Collected,4,children,2022-01-01,2022-01-31,Q10b,unknown_household_type,0
