conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_start,112
Mental Health Disorder,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_latest_assessment_for_stayers,102
Mental Health Disorder,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_exit_for_leavers,11
Alcohol Use Disorder,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_start,27
Alcohol Use Disorder,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_latest_assessment_for_stayers,25
Alcohol Use Disorder,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_exit_for_leavers,2
Drug Use Disorder,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_start,13
Drug Use Disorder,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_latest_assessment_for_stayers,12
Drug Use Disorder,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_exit_for_leavers,1
Both Alcohol and Drug Use Disorders,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_start,31
Both Alcohol and Drug Use Disorders,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_latest_assessment_for_stayers,28
Both Alcohol and Drug Use Disorders,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_exit_for_leavers,2
Chronic Health Condition,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_start,66
Chronic Health Condition,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_latest_assessment_for_stayers,63
Chronic Health Condition,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_exit_for_leavers,3
HIV/AIDS,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_start,6
HIV/AIDS,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_latest_assessment_for_stayers,6
HIV/AIDS,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_start,23
Development Disability,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_latest_assessment_for_stayers,23
Development Disability,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_exit_for_leavers,1
Physical Disability,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_start,63
Physical Disability,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_latest_assessment_for_stayers,58
Physical Disability,chronically_homeless,2022-01-01,2022-01-31,Q26e,conditions_at_exit_for_leavers,5
