dv_history,total,population,start_date,end_date,question,household_type,count
Yes,282,all_persons,2022-01-01,2022-01-31,Q14a,without_children,225
Yes,282,all_persons,2022-01-01,2022-01-31,Q14a,with_children_and_adults,57
Yes,282,all_persons,2022-01-01,2022-01-31,Q14a,with_only_children,0
Yes,282,all_persons,2022-01-01,2022-01-31,Q14a,unknown_household_type,0
No,964,all_persons,2022-01-01,2022-01-31,Q14a,without_children,791
No,964,all_persons,2022-01-01,2022-01-31,Q14a,with_children_and_adults,169
No,964,all_persons,2022-01-01,2022-01-31,Q14a,with_only_children,0
No,964,all_persons,2022-01-01,2022-01-31,Q14a,unknown_household_type,4
Client Doesn't Know/Client Refused,10,all_persons,2022-01-01,2022-01-31,Q14a,without_children,9
Client Doesn't Know/Client Refused,10,all_persons,2022-01-01,2022-01-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,10,all_persons,2022-01-01,2022-01-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,10,all_persons,2022-01-01,2022-01-31,Q14a,unknown_household_type,1
Data Not Collected,43,all_persons,2022-01-01,2022-01-31,Q14a,without_children,24
Data Not Collected,43,all_persons,2022-01-01,2022-01-31,Q14a,with_children_and_adults,16
Data Not Collected,43,all_persons,2022-01-01,2022-01-31,Q14a,with_only_children,0
Data Not Collected,43,all_persons,2022-01-01,2022-01-31,Q14a,unknown_household_type,3
