income_range,population,start_date,end_date,question,status,count
No Income,adults,2022-01-01,2022-01-31,Q16,income_at_start,534
No Income,adults,2022-01-01,2022-01-31,Q16,income_at_latest_annual_assessment_for_stayers,12
No Income,adults,2022-01-01,2022-01-31,Q16,income_at_exit_for_leavers,55
$1 -  $150,adults,2022-01-01,2022-01-31,Q16,income_at_start,7
$1 -  $150,adults,2022-01-01,2022-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2022-01-01,2022-01-31,Q16,income_at_exit_for_leavers,0
$151 - $250,adults,2022-01-01,2022-01-31,Q16,income_at_start,4
$151 - $250,adults,2022-01-01,2022-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2022-01-01,2022-01-31,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2022-01-01,2022-01-31,Q16,income_at_start,26
$251 - $500,adults,2022-01-01,2022-01-31,Q16,income_at_latest_annual_assessment_for_stayers,3
$251 - $500,adults,2022-01-01,2022-01-31,Q16,income_at_exit_for_leavers,2
$501 - $1000,adults,2022-01-01,2022-01-31,Q16,income_at_start,161
$501 - $1000,adults,2022-01-01,2022-01-31,Q16,income_at_latest_annual_assessment_for_stayers,20
$501 - $1000,adults,2022-01-01,2022-01-31,Q16,income_at_exit_for_leavers,18
$1001 - $1500,adults,2022-01-01,2022-01-31,Q16,income_at_start,103
$1001 - $1500,adults,2022-01-01,2022-01-31,Q16,income_at_latest_annual_assessment_for_stayers,14
$1001 - $1500,adults,2022-01-01,2022-01-31,Q16,income_at_exit_for_leavers,19
$1501 - $2000,adults,2022-01-01,2022-01-31,Q16,income_at_start,101
$1501 - $2000,adults,2022-01-01,2022-01-31,Q16,income_at_latest_annual_assessment_for_stayers,5
$1501 - $2000,adults,2022-01-01,2022-01-31,Q16,income_at_exit_for_leavers,18
$2001+,adults,2022-01-01,2022-01-31,Q16,income_at_start,96
$2001+,adults,2022-01-01,2022-01-31,Q16,income_at_latest_annual_assessment_for_stayers,6
$2001+,adults,2022-01-01,2022-01-31,Q16,income_at_exit_for_leavers,19
Client Doesn't Know/Client Refused,adults,2022-01-01,2022-01-31,Q16,income_at_start,3
Client Doesn't Know/Client Refused,adults,2022-01-01,2022-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2022-01-01,2022-01-31,Q16,income_at_exit_for_leavers,1
Data Not Collected,adults,2022-01-01,2022-01-31,Q16,income_at_start,258
Data Not Collected,adults,2022-01-01,2022-01-31,Q16,income_at_latest_annual_assessment_for_stayers,2
Data Not Collected,adults,2022-01-01,2022-01-31,Q16,income_at_exit_for_leavers,51
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2022-01-01,2022-01-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2022-01-01,2022-01-31,Q16,income_at_latest_annual_assessment_for_stayers,664
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2022-01-01,2022-01-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2022-01-01,2022-01-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2022-01-01,2022-01-31,Q16,income_at_latest_annual_assessment_for_stayers,384
Number of Adult Stayers without Required Annual Assessment,adults,2022-01-01,2022-01-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2022-01-01,2022-01-31,Q16,income_at_start,1293
Total Adults,adults,2022-01-01,2022-01-31,Q16,income_at_latest_annual_assessment_for_stayers,1110
Total Adults,adults,2022-01-01,2022-01-31,Q16,income_at_exit_for_leavers,183
