ch_status_households,total,population,start_date,end_date,question,household_type,count
Chronically Homeless ,89,all_households,2019-09-01,2019-09-30,Q26a,without_children,85
Chronically Homeless ,89,all_households,2019-09-01,2019-09-30,Q26a,with_children_and_adults,4
Chronically Homeless ,89,all_households,2019-09-01,2019-09-30,Q26a,with_only_children,0
Chronically Homeless ,89,all_households,2019-09-01,2019-09-30,Q26a,unknown_household_type,0
Not Chronically Homeless,564,all_households,2019-09-01,2019-09-30,Q26a,without_children,426
Not Chronically Homeless,564,all_households,2019-09-01,2019-09-30,Q26a,with_children_and_adults,137
Not Chronically Homeless,564,all_households,2019-09-01,2019-09-30,Q26a,with_only_children,0
Not Chronically Homeless,564,all_households,2019-09-01,2019-09-30,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,6,all_households,2019-09-01,2019-09-30,Q26a,without_children,6
Client Doesn't Know/Client Refused,6,all_households,2019-09-01,2019-09-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_households,2019-09-01,2019-09-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,6,all_households,2019-09-01,2019-09-30,Q26a,unknown_household_type,0
Data Not Collected,13,all_households,2019-09-01,2019-09-30,Q26a,without_children,10
Data Not Collected,13,all_households,2019-09-01,2019-09-30,Q26a,with_children_and_adults,3
Data Not Collected,13,all_households,2019-09-01,2019-09-30,Q26a,with_only_children,0
Data Not Collected,13,all_households,2019-09-01,2019-09-30,Q26a,unknown_household_type,0
