living_situation,total,population,start_date,end_date,question,category,household_type,count
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",102,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,without_children,75
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",102,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,with_children_and_adults,27
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",102,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",102,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,without_children,2
Transitional housing for homeless persons (including homeless youth),2,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,with_only_children,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,unknown_household_type,0
Place not meant for human habitation,153,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,without_children,136
Place not meant for human habitation,153,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,with_children_and_adults,17
Place not meant for human habitation,153,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,with_only_children,0
Place not meant for human habitation,153,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,unknown_household_type,0
Safe Haven,2,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,without_children,1
Safe Haven,2,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,with_children_and_adults,1
Safe Haven,2,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,with_only_children,0
Safe Haven,2,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,unknown_household_type,0
Host Home,0,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,without_children,0
Host Home,0,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,with_children_and_adults,0
Host Home,0,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,with_only_children,0
Host Home,0,all_persons,2019-09-01,2019-09-30,Q15,Homeless Situations,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-09-01,2019-09-30,Q15,Institutional Settings,without_children,1
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-09-01,2019-09-30,Q15,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-09-01,2019-09-30,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-09-01,2019-09-30,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,3,all_persons,2019-09-01,2019-09-30,Q15,Institutional Settings,without_children,3
Substance abuse treatment facility or detox center,3,all_persons,2019-09-01,2019-09-30,Q15,Institutional Settings,with_children_and_adults,0
Substance abuse treatment facility or detox center,3,all_persons,2019-09-01,2019-09-30,Q15,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,3,all_persons,2019-09-01,2019-09-30,Q15,Institutional Settings,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,11,all_persons,2019-09-01,2019-09-30,Q15,Institutional Settings,without_children,11
Hospital or other residential non-psychiatric medical facility,11,all_persons,2019-09-01,2019-09-30,Q15,Institutional Settings,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,11,all_persons,2019-09-01,2019-09-30,Q15,Institutional Settings,with_only_children,0
Hospital or other residential non-psychiatric medical facility,11,all_persons,2019-09-01,2019-09-30,Q15,Institutional Settings,unknown_household_type,0
"Jail, prison or juvenile detention facility",18,all_persons,2019-09-01,2019-09-30,Q15,Institutional Settings,without_children,17
"Jail, prison or juvenile detention facility",18,all_persons,2019-09-01,2019-09-30,Q15,Institutional Settings,with_children_and_adults,1
