gender_identity,total,population,start_date,end_date,question,household_type,count
Male,184,children,2019-09-01,2019-09-30,Q10b,with_children_and_adults,179
Male,184,children,2019-09-01,2019-09-30,Q10b,with_only_children,5
Male,184,children,2019-09-01,2019-09-30,Q10b,unknown_household_type,0
Female,150,children,2019-09-01,2019-09-30,Q10b,with_children_and_adults,140
Female,150,children,2019-09-01,2019-09-30,Q10b,with_only_children,10
Female,150,children,2019-09-01,2019-09-30,Q10b,unknown_household_type,0
No Single Gender,0,children,2019-09-01,2019-09-30,Q10b,with_children_and_adults,0
No Single Gender,0,children,2019-09-01,2019-09-30,Q10b,with_only_children,0
No Single Gender,0,children,2019-09-01,2019-09-30,Q10b,unknown_household_type,0
Questioning,0,children,2019-09-01,2019-09-30,Q10b,with_children_and_adults,0
Questioning,0,children,2019-09-01,2019-09-30,Q10b,with_only_children,0
Questioning,0,children,2019-09-01,2019-09-30,Q10b,unknown_household_type,0
Transgender,0,children,2019-09-01,2019-09-30,Q10b,with_children_and_adults,0
Transgender,0,children,2019-09-01,2019-09-30,Q10b,with_only_children,0
Transgender,0,children,2019-09-01,2019-09-30,Q10b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,children,2019-09-01,2019-09-30,Q10b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,children,2019-09-01,2019-09-30,Q10b,with_only_children,0
Client Doesn't Know/Client Refused,0,children,2019-09-01,2019-09-30,Q10b,unknown_household_type,0
Data Not Collected,0,children,2019-09-01,2019-09-30,Q10b,with_children_and_adults,0
Data Not Collected,0,children,2019-09-01,2019-09-30,Q10b,with_only_children,0
Data Not Collected,0,children,2019-09-01,2019-09-30,Q10b,unknown_household_type,0
