gender_identity,total,population,start_date,end_date,question,household_type,count
Male,3,unknown_age,2019-09-01,2019-09-30,Q10c,without_children,0
Male,3,unknown_age,2019-09-01,2019-09-30,Q10c,with_children_and_adults,0
Male,3,unknown_age,2019-09-01,2019-09-30,Q10c,with_only_children,0
Male,3,unknown_age,2019-09-01,2019-09-30,Q10c,unknown_household_type,3
Female,1,unknown_age,2019-09-01,2019-09-30,Q10c,without_children,0
Female,1,unknown_age,2019-09-01,2019-09-30,Q10c,with_children_and_adults,0
Female,1,unknown_age,2019-09-01,2019-09-30,Q10c,with_only_children,0
Female,1,unknown_age,2019-09-01,2019-09-30,Q10c,unknown_household_type,1
No Single Gender,0,unknown_age,2019-09-01,2019-09-30,Q10c,without_children,0
No Single Gender,0,unknown_age,2019-09-01,2019-09-30,Q10c,with_children_and_adults,0
No Single Gender,0,unknown_age,2019-09-01,2019-09-30,Q10c,with_only_children,0
No Single Gender,0,unknown_age,2019-09-01,2019-09-30,Q10c,unknown_household_type,0
Questioning,0,unknown_age,2019-09-01,2019-09-30,Q10c,without_children,0
Questioning,0,unknown_age,2019-09-01,2019-09-30,Q10c,with_children_and_adults,0
Questioning,0,unknown_age,2019-09-01,2019-09-30,Q10c,with_only_children,0
Questioning,0,unknown_age,2019-09-01,2019-09-30,Q10c,unknown_household_type,0
Transgender,0,unknown_age,2019-09-01,2019-09-30,Q10c,without_children,0
Transgender,0,unknown_age,2019-09-01,2019-09-30,Q10c,with_children_and_adults,0
Transgender,0,unknown_age,2019-09-01,2019-09-30,Q10c,with_only_children,0
Transgender,0,unknown_age,2019-09-01,2019-09-30,Q10c,unknown_household_type,0
Client Doesn't Know/Client Refused,0,unknown_age,2019-09-01,2019-09-30,Q10c,without_children,0
Client Doesn't Know/Client Refused,0,unknown_age,2019-09-01,2019-09-30,Q10c,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,unknown_age,2019-09-01,2019-09-30,Q10c,with_only_children,0
Client Doesn't Know/Client Refused,0,unknown_age,2019-09-01,2019-09-30,Q10c,unknown_household_type,0
Data Not Collected,1,unknown_age,2019-09-01,2019-09-30,Q10c,without_children,0
Data Not Collected,1,unknown_age,2019-09-01,2019-09-30,Q10c,with_children_and_adults,0
Data Not Collected,1,unknown_age,2019-09-01,2019-09-30,Q10c,with_only_children,0
Data Not Collected,1,unknown_age,2019-09-01,2019-09-30,Q10c,unknown_household_type,1
