health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2017-02-01,2017-02-28,Q21,at_start,253
MEDICAID,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,22
MEDICAID,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,82
MEDICARE,all_persons,2017-02-01,2017-02-28,Q21,at_start,81
MEDICARE,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,11
MEDICARE,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,12
State Children's Health Insurance Program,all_persons,2017-02-01,2017-02-28,Q21,at_start,0
State Children's Health Insurance Program,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2017-02-01,2017-02-28,Q21,at_start,11
Veteran's Administration (VA) Medical Services,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,4
Veteran's Administration (VA) Medical Services,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,3
Employer - Provided Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_start,19
Employer - Provided Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,4
Health Insurance obtained through COBRA,all_persons,2017-02-01,2017-02-28,Q21,at_start,0
Health Insurance obtained through COBRA,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_start,31
Private Pay Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,2
Private Pay Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,0
State Health Insurance for Adults,all_persons,2017-02-01,2017-02-28,Q21,at_start,6
State Health Insurance for Adults,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,0
State Health Insurance for Adults,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,2
Indian Health Services Program,all_persons,2017-02-01,2017-02-28,Q21,at_start,3
Indian Health Services Program,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,1
Other,all_persons,2017-02-01,2017-02-28,Q21,at_start,7
Other,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,2
No Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_start,236
No Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,10
No Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,81
Client Doesn't Know/Client Refused,all_persons,2017-02-01,2017-02-28,Q21,at_start,4
Client Doesn't Know/Client Refused,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,2
Data Not Collected,all_persons,2017-02-01,2017-02-28,Q21,at_start,19
Data Not Collected,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,95
Data Not Collected,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,5
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-02-01,2017-02-28,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,286
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_start,290
1 Source of Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,20
1 Source of Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,89
More than 1 Source of Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_start,57
More than 1 Source of Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_annual_assessment_for_stayers,9
More than 1 Source of Health Insurance,all_persons,2017-02-01,2017-02-28,Q21,at_exit_for_leavers,8
