conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,104,9,1,all_persons,2017-02-01,2017-02-28,Q13c1,without_children,93
Mental Health Disorder,104,9,1,all_persons,2017-02-01,2017-02-28,Q13c1,with_only_children,1
Mental Health Disorder,104,9,1,all_persons,2017-02-01,2017-02-28,Q13c1,unknown_household_type,0
Alcohol Use Disorder,15,0,0,all_persons,2017-02-01,2017-02-28,Q13c1,without_children,15
Alcohol Use Disorder,15,0,0,all_persons,2017-02-01,2017-02-28,Q13c1,with_only_children,0
Alcohol Use Disorder,15,0,0,all_persons,2017-02-01,2017-02-28,Q13c1,unknown_household_type,0
Drug Use Disorder,13,4,0,all_persons,2017-02-01,2017-02-28,Q13c1,without_children,9
Drug Use Disorder,13,4,0,all_persons,2017-02-01,2017-02-28,Q13c1,with_only_children,0
Drug Use Disorder,13,4,0,all_persons,2017-02-01,2017-02-28,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,19,1,0,all_persons,2017-02-01,2017-02-28,Q13c1,without_children,17
Both Alcohol and Drug Use Disorders,19,1,0,all_persons,2017-02-01,2017-02-28,Q13c1,with_only_children,1
Both Alcohol and Drug Use Disorders,19,1,0,all_persons,2017-02-01,2017-02-28,Q13c1,unknown_household_type,0
Chronic Health Condition,52,6,4,all_persons,2017-02-01,2017-02-28,Q13c1,without_children,42
Chronic Health Condition,52,6,4,all_persons,2017-02-01,2017-02-28,Q13c1,with_only_children,0
Chronic Health Condition,52,6,4,all_persons,2017-02-01,2017-02-28,Q13c1,unknown_household_type,0
HIV/AIDS,98,1,0,all_persons,2017-02-01,2017-02-28,Q13c1,without_children,97
HIV/AIDS,98,1,0,all_persons,2017-02-01,2017-02-28,Q13c1,with_only_children,0
HIV/AIDS,98,1,0,all_persons,2017-02-01,2017-02-28,Q13c1,unknown_household_type,0
Development Disability,22,3,7,all_persons,2017-02-01,2017-02-28,Q13c1,without_children,12
Development Disability,22,3,7,all_persons,2017-02-01,2017-02-28,Q13c1,with_only_children,0
Development Disability,22,3,7,all_persons,2017-02-01,2017-02-28,Q13c1,unknown_household_type,0
Physical Disability,62,3,2,all_persons,2017-02-01,2017-02-28,Q13c1,without_children,57
Physical Disability,62,3,2,all_persons,2017-02-01,2017-02-28,Q13c1,with_only_children,0
Physical Disability,62,3,2,all_persons,2017-02-01,2017-02-28,Q13c1,unknown_household_type,0
