conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,129,14,1,all_persons,2017-02-01,2017-02-28,Q13a1,without_children,113
Mental Health Disorder,129,14,1,all_persons,2017-02-01,2017-02-28,Q13a1,with_only_children,1
Mental Health Disorder,129,14,1,all_persons,2017-02-01,2017-02-28,Q13a1,unknown_household_type,0
Alcohol Use Disorder,18,1,0,all_persons,2017-02-01,2017-02-28,Q13a1,without_children,17
Alcohol Use Disorder,18,1,0,all_persons,2017-02-01,2017-02-28,Q13a1,with_only_children,0
Alcohol Use Disorder,18,1,0,all_persons,2017-02-01,2017-02-28,Q13a1,unknown_household_type,0
Drug Use Disorder,17,7,0,all_persons,2017-02-01,2017-02-28,Q13a1,without_children,10
Drug Use Disorder,17,7,0,all_persons,2017-02-01,2017-02-28,Q13a1,with_only_children,0
Drug Use Disorder,17,7,0,all_persons,2017-02-01,2017-02-28,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,22,1,0,all_persons,2017-02-01,2017-02-28,Q13a1,without_children,20
Both Alcohol and Drug Use Disorders,22,1,0,all_persons,2017-02-01,2017-02-28,Q13a1,with_only_children,1
Both Alcohol and Drug Use Disorders,22,1,0,all_persons,2017-02-01,2017-02-28,Q13a1,unknown_household_type,0
Chronic Health Condition,62,7,4,all_persons,2017-02-01,2017-02-28,Q13a1,without_children,51
Chronic Health Condition,62,7,4,all_persons,2017-02-01,2017-02-28,Q13a1,with_only_children,0
Chronic Health Condition,62,7,4,all_persons,2017-02-01,2017-02-28,Q13a1,unknown_household_type,0
HIV/AIDS,99,1,0,all_persons,2017-02-01,2017-02-28,Q13a1,without_children,98
HIV/AIDS,99,1,0,all_persons,2017-02-01,2017-02-28,Q13a1,with_only_children,0
HIV/AIDS,99,1,0,all_persons,2017-02-01,2017-02-28,Q13a1,unknown_household_type,0
Development Disability,25,3,9,all_persons,2017-02-01,2017-02-28,Q13a1,without_children,13
Development Disability,25,3,9,all_persons,2017-02-01,2017-02-28,Q13a1,with_only_children,0
Development Disability,25,3,9,all_persons,2017-02-01,2017-02-28,Q13a1,unknown_household_type,0
Physical Disability,81,5,3,all_persons,2017-02-01,2017-02-28,Q13a1,without_children,73
Physical Disability,81,5,3,all_persons,2017-02-01,2017-02-28,Q13a1,with_only_children,0
Physical Disability,81,5,3,all_persons,2017-02-01,2017-02-28,Q13a1,unknown_household_type,0
