conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,178,20,2,start,2019-03-01,2019-03-31,Q13a1,without_children,156
Mental Health Disorder,178,20,2,start,2019-03-01,2019-03-31,Q13a1,with_only_children,0
Mental Health Disorder,178,20,2,start,2019-03-01,2019-03-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,31,0,0,start,2019-03-01,2019-03-31,Q13a1,without_children,31
Alcohol Use Disorder,31,0,0,start,2019-03-01,2019-03-31,Q13a1,with_only_children,0
Alcohol Use Disorder,31,0,0,start,2019-03-01,2019-03-31,Q13a1,unknown_household_type,0
Drug Use Disorder,17,5,0,start,2019-03-01,2019-03-31,Q13a1,without_children,12
Drug Use Disorder,17,5,0,start,2019-03-01,2019-03-31,Q13a1,with_only_children,0
Drug Use Disorder,17,5,0,start,2019-03-01,2019-03-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,25,2,0,start,2019-03-01,2019-03-31,Q13a1,without_children,23
Both Alcohol and Drug Use Disorders,25,2,0,start,2019-03-01,2019-03-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,25,2,0,start,2019-03-01,2019-03-31,Q13a1,unknown_household_type,0
Chronic Health Condition,88,11,4,start,2019-03-01,2019-03-31,Q13a1,without_children,73
Chronic Health Condition,88,11,4,start,2019-03-01,2019-03-31,Q13a1,with_only_children,0
Chronic Health Condition,88,11,4,start,2019-03-01,2019-03-31,Q13a1,unknown_household_type,0
HIV/AIDS,82,7,0,start,2019-03-01,2019-03-31,Q13a1,without_children,75
HIV/AIDS,82,7,0,start,2019-03-01,2019-03-31,Q13a1,with_only_children,0
HIV/AIDS,82,7,0,start,2019-03-01,2019-03-31,Q13a1,unknown_household_type,0
Development Disability,37,3,8,start,2019-03-01,2019-03-31,Q13a1,without_children,25
Development Disability,37,3,8,start,2019-03-01,2019-03-31,Q13a1,with_only_children,0
Development Disability,37,3,8,start,2019-03-01,2019-03-31,Q13a1,unknown_household_type,1
Physical Disability,119,12,3,start,2019-03-01,2019-03-31,Q13a1,without_children,104
Physical Disability,119,12,3,start,2019-03-01,2019-03-31,Q13a1,with_only_children,0
Physical Disability,119,12,3,start,2019-03-01,2019-03-31,Q13a1,unknown_household_type,0
