gender_identity,total,population,start_date,end_date,question,household_type,count
Male,337,adults,2019-03-01,2019-03-31,Q10a,without_children,303
Male,337,adults,2019-03-01,2019-03-31,Q10a,with_children_and_adults,33
Male,337,adults,2019-03-01,2019-03-31,Q10a,unknown_household_type,1
Female,369,adults,2019-03-01,2019-03-31,Q10a,without_children,267
Female,369,adults,2019-03-01,2019-03-31,Q10a,with_children_and_adults,101
Female,369,adults,2019-03-01,2019-03-31,Q10a,unknown_household_type,1
No Single Gender,0,adults,2019-03-01,2019-03-31,Q10a,without_children,0
No Single Gender,0,adults,2019-03-01,2019-03-31,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2019-03-01,2019-03-31,Q10a,unknown_household_type,0
Questioning,0,adults,2019-03-01,2019-03-31,Q10a,without_children,0
Questioning,0,adults,2019-03-01,2019-03-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2019-03-01,2019-03-31,Q10a,unknown_household_type,0
Transgender,1,adults,2019-03-01,2019-03-31,Q10a,without_children,1
Transgender,1,adults,2019-03-01,2019-03-31,Q10a,with_children_and_adults,0
Transgender,1,adults,2019-03-01,2019-03-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2019-03-01,2019-03-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2019-03-01,2019-03-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2019-03-01,2019-03-31,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2019-03-01,2019-03-31,Q10a,without_children,0
Data Not Collected,0,adults,2019-03-01,2019-03-31,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2019-03-01,2019-03-31,Q10a,unknown_household_type,0
