income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2019-03-01,2019-03-31,Q17,income_at_start,196
Earned Income,adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,12
Earned Income,adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,74
Unemployment Insurance,adults,2019-03-01,2019-03-31,Q17,income_at_start,1
Unemployment Insurance,adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2019-03-01,2019-03-31,Q17,income_at_start,93
Supplemental Security Income (SSI),adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,24
Supplemental Security Income (SSI),adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,28
Social Security Disability Insurance (SSDI),adults,2019-03-01,2019-03-31,Q17,income_at_start,83
Social Security Disability Insurance (SSDI),adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,10
Social Security Disability Insurance (SSDI),adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,28
VA Service - Connected Disability Compensation,adults,2019-03-01,2019-03-31,Q17,income_at_start,9
VA Service - Connected Disability Compensation,adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,4
VA Service - Connected Disability Compensation,adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,3
VA Non-Service Connected Disability Pension,adults,2019-03-01,2019-03-31,Q17,income_at_start,2
VA Non-Service Connected Disability Pension,adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Non-Service Connected Disability Pension,adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2019-03-01,2019-03-31,Q17,income_at_start,1
Private Disability Insurance,adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2019-03-01,2019-03-31,Q17,income_at_start,0
Worker's Compensation,adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2019-03-01,2019-03-31,Q17,income_at_start,17
Temporary Assistance for Needy Families (TANF),adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,3
General Assistance (GA),adults,2019-03-01,2019-03-31,Q17,income_at_start,2
General Assistance (GA),adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2019-03-01,2019-03-31,Q17,income_at_start,9
Retirement Income from Social Security,adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,2
Retirement Income from Social Security,adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,3
Pension or retirement income from a former job,adults,2019-03-01,2019-03-31,Q17,income_at_start,9
Pension or retirement income from a former job,adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,2
Child Support,adults,2019-03-01,2019-03-31,Q17,income_at_start,16
Child Support,adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Child Support,adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,3
Alimony and other spousal support,adults,2019-03-01,2019-03-31,Q17,income_at_start,1
Alimony and other spousal support,adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2019-03-01,2019-03-31,Q17,income_at_start,4
Other Source,adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,1
Adults with Income Information at Start and Annual Assessment/Exit,adults,2019-03-01,2019-03-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2019-03-01,2019-03-31,Q17,income_at_latest_annual_assessment_for_stayers,59
Adults with Income Information at Start and Annual Assessment/Exit,adults,2019-03-01,2019-03-31,Q17,income_at_exit_for_leavers,0
