count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,312,71,138,stayers,2019-03-01,2019-03-31,Q13c2,without_children,88
None,312,71,138,stayers,2019-03-01,2019-03-31,Q13c2,with_only_children,9
None,312,71,138,stayers,2019-03-01,2019-03-31,Q13c2,unknown_household_type,6
1 Condition,159,29,5,stayers,2019-03-01,2019-03-31,Q13c2,without_children,124
1 Condition,159,29,5,stayers,2019-03-01,2019-03-31,Q13c2,with_only_children,0
1 Condition,159,29,5,stayers,2019-03-01,2019-03-31,Q13c2,unknown_household_type,1
2 Conditions,67,7,3,stayers,2019-03-01,2019-03-31,Q13c2,without_children,57
2 Conditions,67,7,3,stayers,2019-03-01,2019-03-31,Q13c2,with_only_children,0
2 Conditions,67,7,3,stayers,2019-03-01,2019-03-31,Q13c2,unknown_household_type,0
3+ Conditions,50,2,0,stayers,2019-03-01,2019-03-31,Q13c2,without_children,48
3+ Conditions,50,2,0,stayers,2019-03-01,2019-03-31,Q13c2,with_only_children,0
3+ Conditions,50,2,0,stayers,2019-03-01,2019-03-31,Q13c2,unknown_household_type,0
Condition Unknown,9,0,2,stayers,2019-03-01,2019-03-31,Q13c2,without_children,7
Condition Unknown,9,0,2,stayers,2019-03-01,2019-03-31,Q13c2,with_only_children,0
Condition Unknown,9,0,2,stayers,2019-03-01,2019-03-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,stayers,2019-03-01,2019-03-31,Q13c2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,stayers,2019-03-01,2019-03-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,stayers,2019-03-01,2019-03-31,Q13c2,unknown_household_type,0
Data Not Collected,21,1,8,stayers,2019-03-01,2019-03-31,Q13c2,without_children,10
Data Not Collected,21,1,8,stayers,2019-03-01,2019-03-31,Q13c2,with_only_children,1
Data Not Collected,21,1,8,stayers,2019-03-01,2019-03-31,Q13c2,unknown_household_type,1
