conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_start,52
Mental Health Disorder,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_latest_assessment_for_stayers,45
Mental Health Disorder,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_exit_for_leavers,7
Alcohol Use Disorder,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_start,16
Alcohol Use Disorder,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_latest_assessment_for_stayers,14
Alcohol Use Disorder,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_exit_for_leavers,2
Drug Use Disorder,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_start,9
Drug Use Disorder,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_latest_assessment_for_stayers,5
Drug Use Disorder,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_exit_for_leavers,4
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_start,10
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_latest_assessment_for_stayers,10
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_start,27
Chronic Health Condition,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_latest_assessment_for_stayers,26
Chronic Health Condition,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_exit_for_leavers,1
HIV/AIDS,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_start,12
Development Disability,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_latest_assessment_for_stayers,13
Development Disability,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_start,30
Physical Disability,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_latest_assessment_for_stayers,24
Physical Disability,chronically_homeless,2019-03-01,2019-03-31,Q26e,conditions_at_exit_for_leavers,6
