health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2019-03-01,2019-03-31,Q21,at_start,416
MEDICAID,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,36
MEDICAID,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,128
MEDICARE,all_persons,2019-03-01,2019-03-31,Q21,at_start,92
MEDICARE,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,13
MEDICARE,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,23
State Children's Health Insurance Program,all_persons,2019-03-01,2019-03-31,Q21,at_start,4
State Children's Health Insurance Program,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,1
Veteran's Administration (VA) Medical Services,all_persons,2019-03-01,2019-03-31,Q21,at_start,18
Veteran's Administration (VA) Medical Services,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,14
Veteran's Administration (VA) Medical Services,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,3
Employer - Provided Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_start,17
Employer - Provided Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,4
Health Insurance obtained through COBRA,all_persons,2019-03-01,2019-03-31,Q21,at_start,0
Health Insurance obtained through COBRA,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_start,39
Private Pay Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,2
Private Pay Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,7
State Health Insurance for Adults,all_persons,2019-03-01,2019-03-31,Q21,at_start,7
State Health Insurance for Adults,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,0
State Health Insurance for Adults,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,3
Indian Health Services Program,all_persons,2019-03-01,2019-03-31,Q21,at_start,0
Indian Health Services Program,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,0
Other,all_persons,2019-03-01,2019-03-31,Q21,at_start,4
Other,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,2
No Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_start,298
No Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,14
No Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,88
Client Doesn't Know/Client Refused,all_persons,2019-03-01,2019-03-31,Q21,at_start,2
Client Doesn't Know/Client Refused,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,1
Data Not Collected,all_persons,2019-03-01,2019-03-31,Q21,at_start,33
Data Not Collected,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,79
Data Not Collected,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2019-03-01,2019-03-31,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,473
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_start,446
1 Source of Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,43
1 Source of Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,126
More than 1 Source of Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_start,74
More than 1 Source of Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_annual_assessment_for_stayers,10
More than 1 Source of Health Insurance,all_persons,2019-03-01,2019-03-31,Q21,at_exit_for_leavers,22
