conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,48,2,0,all_persons,2019-03-01,2019-03-31,Q13b1,without_children,46
Mental Health Disorder,48,2,0,all_persons,2019-03-01,2019-03-31,Q13b1,with_only_children,0
Mental Health Disorder,48,2,0,all_persons,2019-03-01,2019-03-31,Q13b1,unknown_household_type,0
Alcohol Use Disorder,2,0,0,all_persons,2019-03-01,2019-03-31,Q13b1,without_children,2
Alcohol Use Disorder,2,0,0,all_persons,2019-03-01,2019-03-31,Q13b1,with_only_children,0
Alcohol Use Disorder,2,0,0,all_persons,2019-03-01,2019-03-31,Q13b1,unknown_household_type,0
Drug Use Disorder,5,3,0,all_persons,2019-03-01,2019-03-31,Q13b1,without_children,2
Drug Use Disorder,5,3,0,all_persons,2019-03-01,2019-03-31,Q13b1,with_only_children,0
Drug Use Disorder,5,3,0,all_persons,2019-03-01,2019-03-31,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,5,1,0,all_persons,2019-03-01,2019-03-31,Q13b1,without_children,4
Both Alcohol and Drug Use Disorders,5,1,0,all_persons,2019-03-01,2019-03-31,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,5,1,0,all_persons,2019-03-01,2019-03-31,Q13b1,unknown_household_type,0
Chronic Health Condition,22,2,2,all_persons,2019-03-01,2019-03-31,Q13b1,without_children,18
Chronic Health Condition,22,2,2,all_persons,2019-03-01,2019-03-31,Q13b1,with_only_children,0
Chronic Health Condition,22,2,2,all_persons,2019-03-01,2019-03-31,Q13b1,unknown_household_type,0
HIV/AIDS,3,0,0,all_persons,2019-03-01,2019-03-31,Q13b1,without_children,3
HIV/AIDS,3,0,0,all_persons,2019-03-01,2019-03-31,Q13b1,with_only_children,0
HIV/AIDS,3,0,0,all_persons,2019-03-01,2019-03-31,Q13b1,unknown_household_type,0
Development Disability,6,0,2,all_persons,2019-03-01,2019-03-31,Q13b1,without_children,4
Development Disability,6,0,2,all_persons,2019-03-01,2019-03-31,Q13b1,with_only_children,0
Development Disability,6,0,2,all_persons,2019-03-01,2019-03-31,Q13b1,unknown_household_type,0
Physical Disability,45,3,2,all_persons,2019-03-01,2019-03-31,Q13b1,without_children,40
Physical Disability,45,3,2,all_persons,2019-03-01,2019-03-31,Q13b1,with_only_children,0
Physical Disability,45,3,2,all_persons,2019-03-01,2019-03-31,Q13b1,unknown_household_type,0
