persons_served,total,population,start_date,end_date,question,household_type,count
Adults,352,all_persons,2015-05-01,2015-05-31,Q7a,without_children,269
Adults,352,all_persons,2015-05-01,2015-05-31,Q7a,with_children_and_adults,82
Adults,352,all_persons,2015-05-01,2015-05-31,Q7a,with_only_children,0
Adults,352,all_persons,2015-05-01,2015-05-31,Q7a,unknown_household_type,1
Children,106,all_persons,2015-05-01,2015-05-31,Q7a,without_children,0
Children,106,all_persons,2015-05-01,2015-05-31,Q7a,with_children_and_adults,104
Children,106,all_persons,2015-05-01,2015-05-31,Q7a,with_only_children,2
Children,106,all_persons,2015-05-01,2015-05-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-05-01,2015-05-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-05-01,2015-05-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-05-01,2015-05-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-05-01,2015-05-31,Q7a,unknown_household_type,0
Data Not Collected,1,all_persons,2015-05-01,2015-05-31,Q7a,without_children,0
Data Not Collected,1,all_persons,2015-05-01,2015-05-31,Q7a,with_children_and_adults,0
Data Not Collected,1,all_persons,2015-05-01,2015-05-31,Q7a,with_only_children,0
Data Not Collected,1,all_persons,2015-05-01,2015-05-31,Q7a,unknown_household_type,1
For PSH and RRH - the total persons served who moved into housing,111,all_persons,2015-05-01,2015-05-31,Q7a,without_children,72
For PSH and RRH - the total persons served who moved into housing,111,all_persons,2015-05-01,2015-05-31,Q7a,with_children_and_adults,39
For PSH and RRH - the total persons served who moved into housing,111,all_persons,2015-05-01,2015-05-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,111,all_persons,2015-05-01,2015-05-31,Q7a,unknown_household_type,0
