count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,57,17,26,all_persons,2015-05-01,2015-05-31,Q13b2,without_children,14
None,57,17,26,all_persons,2015-05-01,2015-05-31,Q13b2,with_only_children,0
None,57,17,26,all_persons,2015-05-01,2015-05-31,Q13b2,unknown_household_type,0
1 Condition,9,2,0,all_persons,2015-05-01,2015-05-31,Q13b2,without_children,7
1 Condition,9,2,0,all_persons,2015-05-01,2015-05-31,Q13b2,with_only_children,0
1 Condition,9,2,0,all_persons,2015-05-01,2015-05-31,Q13b2,unknown_household_type,0
2 Conditions,10,1,0,all_persons,2015-05-01,2015-05-31,Q13b2,without_children,9
2 Conditions,10,1,0,all_persons,2015-05-01,2015-05-31,Q13b2,with_only_children,0
2 Conditions,10,1,0,all_persons,2015-05-01,2015-05-31,Q13b2,unknown_household_type,0
3+ Conditions,5,0,0,all_persons,2015-05-01,2015-05-31,Q13b2,without_children,5
3+ Conditions,5,0,0,all_persons,2015-05-01,2015-05-31,Q13b2,with_only_children,0
3+ Conditions,5,0,0,all_persons,2015-05-01,2015-05-31,Q13b2,unknown_household_type,0
Condition Unknown,0,0,0,all_persons,2015-05-01,2015-05-31,Q13b2,without_children,0
Condition Unknown,0,0,0,all_persons,2015-05-01,2015-05-31,Q13b2,with_only_children,0
Condition Unknown,0,0,0,all_persons,2015-05-01,2015-05-31,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2015-05-01,2015-05-31,Q13b2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2015-05-01,2015-05-31,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2015-05-01,2015-05-31,Q13b2,unknown_household_type,0
Data Not Collected,1,0,0,all_persons,2015-05-01,2015-05-31,Q13b2,without_children,1
Data Not Collected,1,0,0,all_persons,2015-05-01,2015-05-31,Q13b2,with_only_children,0
Data Not Collected,1,0,0,all_persons,2015-05-01,2015-05-31,Q13b2,unknown_household_type,0
