count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,175,37,64,stayers,2015-05-01,2015-05-31,Q13c2,without_children,72
None,175,37,64,stayers,2015-05-01,2015-05-31,Q13c2,with_only_children,2
None,175,37,64,stayers,2015-05-01,2015-05-31,Q13c2,unknown_household_type,0
1 Condition,110,17,6,stayers,2015-05-01,2015-05-31,Q13c2,without_children,87
1 Condition,110,17,6,stayers,2015-05-01,2015-05-31,Q13c2,with_only_children,0
1 Condition,110,17,6,stayers,2015-05-01,2015-05-31,Q13c2,unknown_household_type,0
2 Conditions,53,4,4,stayers,2015-05-01,2015-05-31,Q13c2,without_children,45
2 Conditions,53,4,4,stayers,2015-05-01,2015-05-31,Q13c2,with_only_children,0
2 Conditions,53,4,4,stayers,2015-05-01,2015-05-31,Q13c2,unknown_household_type,0
3+ Conditions,28,3,1,stayers,2015-05-01,2015-05-31,Q13c2,without_children,24
3+ Conditions,28,3,1,stayers,2015-05-01,2015-05-31,Q13c2,with_only_children,0
3+ Conditions,28,3,1,stayers,2015-05-01,2015-05-31,Q13c2,unknown_household_type,0
Condition Unknown,6,1,3,stayers,2015-05-01,2015-05-31,Q13c2,without_children,2
Condition Unknown,6,1,3,stayers,2015-05-01,2015-05-31,Q13c2,with_only_children,0
Condition Unknown,6,1,3,stayers,2015-05-01,2015-05-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2015-05-01,2015-05-31,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2015-05-01,2015-05-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2015-05-01,2015-05-31,Q13c2,unknown_household_type,0
Data Not Collected,5,0,0,stayers,2015-05-01,2015-05-31,Q13c2,without_children,3
Data Not Collected,5,0,0,stayers,2015-05-01,2015-05-31,Q13c2,with_only_children,0
Data Not Collected,5,0,0,stayers,2015-05-01,2015-05-31,Q13c2,unknown_household_type,2
