gender_identity,total,population,start_date,end_date,question,household_type,count
Male,188,adults,2015-05-01,2015-05-31,Q10a,without_children,166
Male,188,adults,2015-05-01,2015-05-31,Q10a,with_children_and_adults,21
Male,188,adults,2015-05-01,2015-05-31,Q10a,unknown_household_type,1
Female,160,adults,2015-05-01,2015-05-31,Q10a,without_children,99
Female,160,adults,2015-05-01,2015-05-31,Q10a,with_children_and_adults,61
Female,160,adults,2015-05-01,2015-05-31,Q10a,unknown_household_type,0
No Single Gender,0,adults,2015-05-01,2015-05-31,Q10a,without_children,0
No Single Gender,0,adults,2015-05-01,2015-05-31,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2015-05-01,2015-05-31,Q10a,unknown_household_type,0
Questioning,0,adults,2015-05-01,2015-05-31,Q10a,without_children,0
Questioning,0,adults,2015-05-01,2015-05-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2015-05-01,2015-05-31,Q10a,unknown_household_type,0
Transgender,4,adults,2015-05-01,2015-05-31,Q10a,without_children,4
Transgender,4,adults,2015-05-01,2015-05-31,Q10a,with_children_and_adults,0
Transgender,4,adults,2015-05-01,2015-05-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2015-05-01,2015-05-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2015-05-01,2015-05-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2015-05-01,2015-05-31,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2015-05-01,2015-05-31,Q10a,without_children,0
Data Not Collected,0,adults,2015-05-01,2015-05-31,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2015-05-01,2015-05-31,Q10a,unknown_household_type,0
