income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2015-05-01,2015-05-31,Q17,income_at_start,97
Earned Income,adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,3
Earned Income,adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,16
Unemployment Insurance,adults,2015-05-01,2015-05-31,Q17,income_at_start,2
Unemployment Insurance,adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Unemployment Insurance,adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2015-05-01,2015-05-31,Q17,income_at_start,40
Supplemental Security Income (SSI),adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,11
Supplemental Security Income (SSI),adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,8
Social Security Disability Insurance (SSDI),adults,2015-05-01,2015-05-31,Q17,income_at_start,53
Social Security Disability Insurance (SSDI),adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,6
Social Security Disability Insurance (SSDI),adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,7
VA Service - Connected Disability Compensation,adults,2015-05-01,2015-05-31,Q17,income_at_start,2
VA Service - Connected Disability Compensation,adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
VA Service - Connected Disability Compensation,adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,1
VA Non-Service Connected Disability Pension,adults,2015-05-01,2015-05-31,Q17,income_at_start,0
VA Non-Service Connected Disability Pension,adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
VA Non-Service Connected Disability Pension,adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2015-05-01,2015-05-31,Q17,income_at_start,1
Private Disability Insurance,adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2015-05-01,2015-05-31,Q17,income_at_start,0
Worker's Compensation,adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2015-05-01,2015-05-31,Q17,income_at_start,4
Temporary Assistance for Needy Families (TANF),adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,2
General Assistance (GA),adults,2015-05-01,2015-05-31,Q17,income_at_start,0
General Assistance (GA),adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2015-05-01,2015-05-31,Q17,income_at_start,5
Retirement Income from Social Security,adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Retirement Income from Social Security,adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,3
Pension or retirement income from a former job,adults,2015-05-01,2015-05-31,Q17,income_at_start,0
Pension or retirement income from a former job,adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,0
Child Support,adults,2015-05-01,2015-05-31,Q17,income_at_start,12
Child Support,adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,4
Alimony and other spousal support,adults,2015-05-01,2015-05-31,Q17,income_at_start,0
Alimony and other spousal support,adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2015-05-01,2015-05-31,Q17,income_at_start,4
Other Source,adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2015-05-01,2015-05-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2015-05-01,2015-05-31,Q17,income_at_latest_annual_assessment_for_stayers,20
Adults with Income Information at Start and Annual Assessment/Exit,adults,2015-05-01,2015-05-31,Q17,income_at_exit_for_leavers,0
