health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2017-12-01,2017-12-31,Q21,at_start,246
MEDICAID,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,22
MEDICAID,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,64
MEDICARE,all_persons,2017-12-01,2017-12-31,Q21,at_start,64
MEDICARE,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,13
MEDICARE,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,10
State Children's Health Insurance Program,all_persons,2017-12-01,2017-12-31,Q21,at_start,0
State Children's Health Insurance Program,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2017-12-01,2017-12-31,Q21,at_start,12
Veteran's Administration (VA) Medical Services,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,9
Veteran's Administration (VA) Medical Services,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,1
Employer - Provided Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_start,20
Employer - Provided Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,13
Health Insurance obtained through COBRA,all_persons,2017-12-01,2017-12-31,Q21,at_start,0
Health Insurance obtained through COBRA,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_start,32
Private Pay Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,1
Private Pay Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,5
State Health Insurance for Adults,all_persons,2017-12-01,2017-12-31,Q21,at_start,5
State Health Insurance for Adults,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,0
State Health Insurance for Adults,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,2
Indian Health Services Program,all_persons,2017-12-01,2017-12-31,Q21,at_start,0
Indian Health Services Program,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,0
Other,all_persons,2017-12-01,2017-12-31,Q21,at_start,5
Other,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,4
No Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_start,217
No Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,13
No Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,66
Client Doesn't Know/Client Refused,all_persons,2017-12-01,2017-12-31,Q21,at_start,2
Client Doesn't Know/Client Refused,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,2
Data Not Collected,all_persons,2017-12-01,2017-12-31,Q21,at_start,26
Data Not Collected,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,74
Data Not Collected,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,7
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-12-01,2017-12-31,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,292
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_start,292
1 Source of Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,26
1 Source of Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,82
More than 1 Source of Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_start,43
More than 1 Source of Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_annual_assessment_for_stayers,9
More than 1 Source of Health Insurance,all_persons,2017-12-01,2017-12-31,Q21,at_exit_for_leavers,8
